event_index,time_s,peak_frequency_khz,peak_magnitude
767499,153.4998,165,13.9585557784266
767552,153.5104,170,7.55687776132234
767553,153.5106,165,12.4002908643311
767554,153.5108,170,9.98813269078896
767571,153.5142,170,19.1497297937555
767590,153.518,125,9.5982321177
767591,153.5182,125,68.4578350113843
767592,153.5184,175,38.3179778950026
767593,153.5186,165,12.2324331250569
767625,153.525,175,9.32670186969795
767626,153.5252,175,12.9146864563609
767632,153.5264,120,16.6929431506928
767633,153.5266,175,14.6636137831565
767634,153.5268,125,110.383689189683
767635,153.527,125,34.9978793123487
767636,153.5272,165,9.35256008138965
768181,153.6362,165,10.9391619994169
768188,153.6376,165,14.1791435058023
768189,153.6378,185,8.88706071177426
768816,153.7632,175,19.4202830306747
768817,153.7634,185,28.8328787237869
768866,153.7732,175,9.51181256353005
768867,153.7734,180,10.2403281934304
768872,153.7744,175,16.398755140013
768873,153.7746,185,13.2142471599855
768889,153.7778,170,21.234309456137
769290,153.858,165,349.198491422046
769291,153.8582,165,100.412986509382
769292,153.8584,165,56.4531528965362
769293,153.8586,165,11.6329791211789
769483,153.8966,165,7.49837640231954
770220,154.044,165,22.1623691391356
770221,154.0442,185,20.5836692434874
771912,154.3824,165,321.722246476006
771913,154.3826,170,101.579899979858
771914,154.3828,165,53.110401803838
771915,154.383,165,13.1681390206805
790570,158.114,185,18.9869293420308
790571,158.1142,185,20.1382778157235
793618,158.7236,240,13.6177048605524
793835,158.767,170,13.8957601292093
793877,158.7754,240,5.97444822849375
793878,158.7756,165,10.9801486233101
793879,158.7758,165,16.3853646081171
793884,158.7768,170,9.02192111197654
793885,158.777,240,6.25868954677653
793891,158.7782,165,8.60416098768101
796104,159.2208,165,13.2461357698202
797382,159.4764,170,10.4057015059936
807517,161.5034,165,11.913968350312
807518,161.5036,170,8.96488977889375
814145,162.829,170,51.850073543871
814146,162.8292,125,8.32302130796859
832684,166.5368,170,8.17032295531356
837934,167.5868,170,36.4861207151979
837935,167.587,165,8.11268729274838
885805,177.161,170,6.89913126609115
898134,179.6268,165,5.81073724201236
909333,181.8666,165,5.64613118247809
912156,182.4312,165,20.5905552540743
912157,182.4314,170,25.5079597725784
938344,187.6688,130,10.7846865616641
938578,187.7156,170,14.5279184720307
938579,187.7158,165,16.8223320489452
938897,187.7794,340,8.62617968027712
938902,187.7804,340,5.32859446488424
938903,187.7806,165,9.11328164814545
942256,188.4512,165,5.17334304405816
949602,189.9204,115,34.6383781601587
949603,189.9206,180,17.1793849528472
953870,190.774,305,10.8151292044693
953871,190.7742,175,14.8498298004147
953872,190.7744,170,23.7885565881099
953877,190.7754,245,8.15098024006024
953878,190.7756,175,18.5349877511597
953879,190.7758,170,11.2980738116172
953880,190.776,165,37.0678883988583
953881,190.7762,170,17.6894546695088
953886,190.7772,165,26.864318809969
953887,190.7774,170,39.7723810198752
953888,190.7776,165,33.6116632132517
953889,190.7778,165,8.82922896407986
953900,190.78,345,6.64426448271291
953901,190.7802,175,24.2234424045786
953902,190.7804,175,28.0960983440355
953903,190.7806,165,17.4883374182443
953904,190.7808,165,12.4685921942036
953909,190.7818,165,13.7024485777597
953946,190.7892,170,12.75660181203
954059,190.8118,165,8.99646330503838
954060,190.812,185,8.0594822540238
954121,190.8242,165,10.326350186061
954131,190.8262,170,7.85537847269749
954160,190.832,195,7.22877403054551
954161,190.8322,185,25.665475523694
954162,190.8324,170,9.53175576847858
954206,190.8412,165,12.8477044391342
954245,190.849,305,58.7822417441481
954246,190.8492,165,203.906483976777
954247,190.8494,115,72.4559443066022
954248,190.8496,170,41.8876756963261
954249,190.8498,185,30.1361594137906
954250,190.85,165,25.36577515932
954251,190.8502,170,7.35606824576552
954253,190.8506,180,9.73945613984235
954254,190.8508,180,11.70813556678
954297,190.8594,165,36.7233818845602
954298,190.8596,165,15.3051902024176
954299,190.8598,170,18.3557311896083
954300,190.86,170,8.33232712169219
955050,191.01,175,37.2996970486813
955051,191.0102,165,24.8277892637905
955052,191.0104,165,20.2270371502622
955056,191.0112,155,8.2144721817153
955057,191.0114,165,8.42906937536316
956561,191.3122,300,23.3992359941548
956564,191.3128,170,13.1884716257777
956565,191.313,185,10.6976766925007
956573,191.3146,175,5.60834434947123
956574,191.3148,170,8.05694015156544
956583,191.3166,300,8.23816152952993
956584,191.3168,185,15.5318256993878
956604,191.3208,180,17.5371878753049
956605,191.321,170,35.5983348758343
956606,191.3212,165,7.29143865025687
956632,191.3264,340,5.61989802496938
956633,191.3266,185,12.1034769504629
956638,191.3276,125,33.456751282267
956639,191.3278,185,42.2111308999319
956640,191.328,165,26.1877951611519
956641,191.3282,165,11.5224545207308
956746,191.3492,170,38.4083609244875
956747,191.3494,170,36.6911233555148
956748,191.3496,170,20.0189356127213
956749,191.3498,165,7.57848939101592
956763,191.3526,115,8.95418972454151
956800,191.36,180,9.62412444582704
956801,191.3602,170,39.5435579295739
956802,191.3604,160,9.68212703232202
956893,191.3786,170,49.5121073790581
956894,191.3788,185,70.4946833958767
956895,191.379,165,36.614361893011
956896,191.3792,180,8.61028019910597
956897,191.3794,170,92.8428809643288
956898,191.3796,185,87.5416801605329
956899,191.3798,165,24.5360310256411
956900,191.38,165,12.1404523418817
956955,191.391,180,7.72932011965828
956997,191.3994,110,8.22269985143947
957142,191.4284,170,14.1002054819524
964865,192.973,170,9.90292576377103
964866,192.9732,165,15.0114703687769
964875,192.975,175,6.51319849353736
965799,193.1598,170,452.237771508
965800,193.16,170,92.9493445372705
965801,193.1602,165,119.788157450609
965802,193.1604,165,45.1548374881271
965803,193.1606,180,134.181186854668
965804,193.1608,165,411.952779014604
965805,193.161,130,143.94348867665
965806,193.1612,180,43.343622522592
965807,193.1614,180,20.1427506554414
965808,193.1616,115,9.4385299627331
965920,193.184,170,40.8141671145537
965921,193.1842,165,17.5098473816727
966034,193.2068,165,18.8117883100312
966035,193.207,170,14.7210069051391
966037,193.2074,165,85.1835247113575
966038,193.2076,170,97.2820083845863
966039,193.2078,170,21.5919746935656
966040,193.208,170,82.5343446857243
966041,193.2082,165,34.9192325725668
966042,193.2084,165,17.0793441620512
966047,193.2094,175,123.828355710042
966048,193.2096,165,152.729342070651
966049,193.2098,165,32.5624472315517
966050,193.21,165,33.451034108645
966051,193.2102,165,16.0448606522437
966053,193.2106,165,30.7522138743747
966211,193.2422,175,9.63598804993707
966212,193.2424,175,159.482730583384
966213,193.2426,165,198.100030715138
966214,193.2428,125,106.862447210347
966215,193.243,180,27.4323114926695
966216,193.2432,165,18.6925468802386
966224,193.2448,175,58.5241088962713
966225,193.245,165,32.2458421229761
966226,193.2452,130,10.4680449596787
966242,193.2484,170,7.70008316658493
966243,193.2486,125,17.1385361615581
966244,193.2488,170,18.016386896307
966245,193.249,130,33.1763726413902
966246,193.2492,165,58.8505057453337
966247,193.2494,130,18.6842706108548
966257,193.2514,180,12.285896708758
966258,193.2516,165,40.6692616125602
966265,193.253,120,93.7371106311352
966266,193.2532,180,25.5176286930647
966267,193.2534,165,20.3621934058461
966268,193.2536,165,11.4836106213787
966274,193.2548,225,28.6715920381553
966275,193.255,115,70.5574322690429
966276,193.2552,165,29.9356737143381
966277,193.2554,105,7.53727427381126
966528,193.3056,170,309.237117751885
966529,193.3058,165,82.0980963844093
966530,193.306,165,54.687289987074
967831,193.5662,170,38.0528378265494
967832,193.5664,165,43.9157429487714
967833,193.5666,165,21.2714455677382
967855,193.571,440,4.98980622883431
967856,193.5712,300,73.0729842728129
967857,193.5714,170,27.9200131159073
967858,193.5716,170,9.68644995111178
967905,193.581,215,15.2920783319438
967906,193.5812,170,69.9963879252716
967907,193.5814,170,114.833163327155
967908,193.5816,185,43.4825689471864
967909,193.5818,180,16.0448729606414
967910,193.582,295,9.89984308320681
967911,193.5822,305,24.291461978028
967912,193.5824,180,17.9601981337121
967913,193.5826,120,8.91544911931584
967918,193.5836,170,10.0875681448167
967920,193.584,225,11.67942335872
967921,193.5842,165,11.1220696895505
967934,193.5868,435,5.47273146427421
967935,193.587,165,7.05609905345769
967939,193.5878,440,5.17470464587548
967948,193.5896,300,10.3229071842538
968264,193.6528,340,18.0130978913889
968367,193.6734,170,8.44447979011568
972929,194.5858,165,10.5294515712799
975205,195.041,170,5.99153588931759
976976,195.3952,175,17.9035040040139
976977,195.3954,180,16.1565537445536
978901,195.7802,170,24.9262357115341
978902,195.7804,165,46.6951127893283
978903,195.7806,125,24.2968401489184
978904,195.7808,125,9.57470320734579
983837,196.7674,170,8.11882230074031
985590,197.118,170,4.25348399229768
985591,197.1182,165,10.7748581627495
985620,197.124,170,6.07995037260987
985621,197.1242,180,20.1481532180279
985622,197.1244,185,10.7292842675396
985669,197.1338,170,8.24916762809985
985801,197.1602,170,7.56123402052419
985820,197.164,185,7.78772886977448
986125,197.225,240,6.28203173571178
988537,197.7074,170,19.1494889927426
988538,197.7076,170,13.4053354896124
1007056,201.4112,125,9.24551227478724
1010820,202.164,170,19.8170558874211
1010821,202.1642,165,9.29439505431222
1026863,205.3726,175,40.4156337092155
1026864,205.3728,165,381.153783543086
1026865,205.373,165,91.8620404460751
1026866,205.3732,170,25.2938699350117
1026867,205.3734,165,14.9198564925374
1027104,205.4208,170,94.8062493159463
1027105,205.421,180,47.5962467112243
1027106,205.4212,165,30.5564294962634
1027107,205.4214,180,23.2291861423757
1027108,205.4216,170,787.606438042031
1027109,205.4218,175,604.126600535009
1027110,205.422,165,246.40551673328
1027111,205.4222,180,106.713815090883
1027112,205.4224,115,53.150389642703
1027113,205.4226,175,57.2556321816267
1027114,205.4228,165,56.3209369167863
1027115,205.423,165,36.7329993284536
1027116,205.4232,175,12.3972044024546
1027117,205.4234,165,15.1619631124833
1027118,205.4236,165,27.7693744082239
1027119,205.4238,175,36.524201862712
1027120,205.424,165,36.3780213195314
1027121,205.4242,160,12.6497585806617
1027122,205.4244,175,11.9897075249345
1027125,205.425,160,65.0766236694092
1027126,205.4252,165,90.0147436102182
1027127,205.4254,165,39.8771834441622
1027131,205.4262,170,6.41630145385175
1027132,205.4264,170,18.125234439479
1027135,205.427,165,9.20936097560083
1091545,218.309,170,9.88762207727888
1091595,218.319,170,11.3073336837755
1091596,218.3192,185,8.84506008467735
1091674,218.3348,165,5.62538880871027
1091675,218.335,165,24.7043772848915
1091676,218.3352,185,9.68055323253541
1091684,218.3368,300,10.1511926621714
1091687,218.3374,170,21.9696780221018
1091689,218.3378,165,13.8172598226792
1091704,218.3408,170,32.144231762579
1091705,218.341,165,15.7264699462342
1091711,218.3422,170,9.94939149440239
1091813,218.3626,170,137.970369632311
1091814,218.3628,165,39.518343471796
1091815,218.363,170,11.6283832628324
1092389,218.4778,170,26.2456842086048
1092390,218.478,180,8.78184828482631
1092685,218.537,170,13.7702093034528
1092972,218.5944,240,7.63101909485441
1092973,218.5946,185,6.96995326714255
1095427,219.0854,170,172.073788201354
1095428,219.0856,170,104.676397556691
1095429,219.0858,175,57.0656499947212
1095430,219.086,165,41.5266778602183
1095555,219.111,125,6.27939852557411
1095601,219.1202,170,15.7076837720368
1095602,219.1204,170,8.11696232952953
1095955,219.191,240,228.291945591011
1095956,219.1912,185,235.119729906744
1095957,219.1914,165,66.9234466070203
1095958,219.1916,165,34.3275480374885
1095959,219.1918,165,29.0105717475821
1095960,219.192,165,12.3639992609668
1097315,219.463,125,23.7519183389278
1097316,219.4632,170,17.0967684262765
1097345,219.469,345,3.36606114818557
1097929,219.5858,240,8.15562080010825
1097930,219.586,190,11.4494285157029
1097933,219.5866,170,9.68689590211246
1097934,219.5868,165,45.0448776004057
1099196,219.8392,170,8.56842867056468
1099633,219.9266,170,8.47957600310499
1101363,220.2726,170,10.1385390107421
1102150,220.43,185,7.22271922012991
1104027,220.8054,170,8.05525074711032
1104028,220.8056,170,10.6335164114355
1107390,221.478,170,20.3279601391452
1107391,221.4782,165,25.5735355493466
1109221,221.8442,220,6.28311182817333
1109222,221.8444,170,104.313208180618
1109223,221.8446,165,21.6639653381094
1109224,221.8448,165,11.2758341317018
1117717,223.5434,170,116.81411664223
1117718,223.5436,175,28.672280822366
1117719,223.5438,165,19.5671596439609
1117953,223.5906,350,50.6517971916795
1117954,223.5908,180,11.2919026627835
1120539,224.1078,115,124.908092542268
1120540,224.108,165,172.273369130858
1120541,224.1082,165,23.502223313606
1120542,224.1084,165,31.6630961466729
1120543,224.1086,165,20.7283414421565
1120544,224.1088,165,14.5930749297638
1120548,224.1096,170,5.71873653858432
1122007,224.4014,165,8.98519682888523
1123602,224.7204,165,9.95418716889665
1124590,224.918,340,8.30246240438152
1124591,224.9182,165,25.6169054980879
1125023,225.0046,165,61.143611838398
1125027,225.0054,165,14.6384662816786
1125145,225.029,170,13.5549778497966
1125146,225.0292,165,48.5337423635763
1125783,225.1566,165,64.9760239747916
1125784,225.1568,165,9.04901450496746
1125788,225.1576,170,51.6878719183933
1125789,225.1578,175,9.48125872414491
1125795,225.159,165,8.3633759457452
1125858,225.1716,165,22.3785199734717
1125859,225.1718,165,9.42337744747552
1126783,225.3566,165,97.5772564896909
1126954,225.3908,165,13.9553869043071
1126955,225.391,165,10.9086793671742
1127122,225.4244,165,19.3360641108499
1127123,225.4246,165,13.8354022657705
1127883,225.5766,175,8.83097008980265
1127884,225.5768,165,10.0113374598287
1128007,225.6014,170,13.2242637208687
1128008,225.6016,165,26.2750557939762
1128009,225.6018,165,21.9930523744501
1128072,225.6144,170,17.5967741116954
1128073,225.6146,165,14.0022092343544
1128083,225.6166,170,8.86298534269615
1128855,225.771,165,11.7844701763582
1128934,225.7868,165,7.42756542497064
1129103,225.8206,170,5.15589183040381
1129177,225.8354,165,18.7802049107931
1129191,225.8382,165,6.61621777256535
1129192,225.8384,165,17.0875775069167
1129193,225.8386,160,11.7657222028194
1129218,225.8436,165,12.1802403777991
1129240,225.848,165,8.77660690109661
1129246,225.8492,165,12.6793057102392
1129289,225.8578,160,5.56802959371885
1129290,225.858,165,182.058809840136
1129291,225.8582,165,25.6612980597374
1129305,225.861,165,128.271362986315
1129306,225.8612,170,18.1567899401439
1129307,225.8614,345,11.3755975887291
1129360,225.872,165,8.87894298051859
1129542,225.9084,165,7.23829478592368
1129638,225.9276,165,18.6339746195432
1129644,225.9288,165,56.7044233098052
1129645,225.929,170,10.3628071264004
1130200,226.04,300,7.05099705258281
1130234,226.0468,340,16.16140437384
1130235,226.047,165,9.42641078526698
1131412,226.2824,165,5.50454485333269
1131414,226.2828,170,17.3652209043378
1131615,226.323,165,20.4484819694914
1133274,226.6548,300,7.83527934992883
1133402,226.6804,350,10.3762434443126
1133403,226.6806,170,13.7470965715616
1133415,226.683,120,42.3810418799251
1133416,226.6832,170,47.3429808590119
1133417,226.6834,165,17.754682951503
1133423,226.6846,165,64.2100931888143
1133424,226.6848,165,124.042380074488
1133425,226.685,165,34.873355172111
1133426,226.6852,165,9.53730467935672
1133459,226.6918,160,60.1115199384046
1133460,226.692,165,208.25276202664
1133461,226.6922,300,87.1882753119629
1133462,226.6924,165,52.4886568398532
1133463,226.6926,165,24.2986062432051
1133464,226.6928,165,9.83801601465554
1133754,226.7508,165,14.6410912793481
1134039,226.8078,165,12.2384384935455
1134618,226.9236,170,13.8830753602896
1134623,226.9246,165,17.9725696811727
1135185,227.037,165,8.10914431745876
1135476,227.0952,165,63.4084014193865
1136783,227.3566,165,8.18286767208156
1137204,227.4408,165,11.9039088905424
1137514,227.5028,170,14.6712960512332
1137660,227.532,165,10.4737776168154
1138145,227.629,165,8.17938930057105
1138146,227.6292,170,27.0703642396036
1138829,227.7658,165,20.9199757717528
1139000,227.8,165,111.028127464571
1139001,227.8002,165,18.4683226064374
1140039,228.0078,165,99.6017682413211
1140040,228.008,165,14.2152210868865
1140157,228.0314,165,7.76637562178751
1140488,228.0976,170,7.83738424958145
1140489,228.0978,165,14.095566352353
1147640,229.528,165,84.5465574787573
1147641,229.5282,180,8.22289525748644
1147652,229.5304,165,20.8772740373597
1147763,229.5526,300,8.11229782602257
1148461,229.6922,165,29.4788534156286
1148804,229.7608,165,43.4054560824024
1148805,229.761,165,38.2841199338446
1149704,229.9408,165,11.131392765136
1153920,230.784,350,7.21295992994917
1153921,230.7842,165,15.991060377929
1155325,231.065,165,13.4337337054301
1155348,231.0696,165,76.6657234740568
1155349,231.0698,175,38.7793687272473
1155350,231.07,165,46.4688529104604
1155352,231.0704,165,13.713034404024
1155353,231.0706,165,20.9627681629783
1155396,231.0792,165,79.1825657579833
1155397,231.0794,165,98.0973764885197
1155398,231.0796,185,5.90530179939497
1155400,231.08,165,45.1809478554386
1155401,231.0802,165,50.1890830513636
1156897,231.3794,165,16.6098379106759
1156913,231.3826,170,35.5719719804424
1156914,231.3828,165,10.5693323143526
1157133,231.4266,165,116.71734787954
1157134,231.4268,180,8.1655341940883
1157970,231.594,165,9.78911746391424
1158663,231.7326,165,14.0602622562622
1158700,231.74,165,9.46776565378023
1158704,231.7408,165,10.1371661052561
1158971,231.7942,345,3.54391201871708
1158972,231.7944,350,24.1020084617648
1158973,231.7946,170,47.6155711063001
1158974,231.7948,185,13.2120361412951
1158986,231.7972,165,7.96309551931774
1158987,231.7974,165,10.3776914535323
1159319,231.8638,165,10.8519417704078
1159947,231.9894,165,45.0081155979719
1159948,231.9896,165,20.3302667369064
1159954,231.9908,165,14.1254081654591
1159955,231.991,165,9.13438982584841
1160036,232.0072,165,52.829100019016
1160037,232.0074,165,12.1461136872696
1160045,232.009,165,48.8950322278067
1160047,232.0094,165,16.1895238319277
1160060,232.012,165,8.84677172696704
1160126,232.0252,165,9.54233109729297
1160157,232.0314,165,52.9545017859361
1160158,232.0316,185,11.7707715100069
1160215,232.043,165,25.8591104404427
1160338,232.0676,365,6.09610057083328
1160339,232.0678,165,156.799033335307
1160340,232.068,165,10.6436216127876
1160411,232.0822,165,91.3345941094833
1160413,232.0826,165,112.950339432744
1160414,232.0828,165,15.4672170030215
1160436,232.0872,185,6.15386084990469
1160437,232.0874,165,56.7797009834144
1160438,232.0876,165,174.040676662579
1160439,232.0878,165,22.4501419129819
1160468,232.0936,165,43.8635545786444
1160483,232.0966,170,20.2435753760126
1160484,232.0968,165,20.57589594239
1160556,232.1112,165,43.3839724664593
1160557,232.1114,165,12.4774007653388
1160560,232.112,165,112.083580693246
1160561,232.1122,180,8.57039458442049
1160623,232.1246,165,20.7219662720954
1160644,232.1288,165,31.1386763781524
1160716,232.1432,170,5.96400542329912
1160732,232.1464,165,32.3965519655622
1160733,232.1466,185,13.4293344492177
1160735,232.147,130,146.470386447406
1160736,232.1472,165,506.712944271124
1160737,232.1474,165,193.203361250933
1160738,232.1476,170,46.0597583797086
1160739,232.1478,165,46.6528888677221
1160740,232.148,165,23.8332064393014
1160751,232.1502,330,6.39048971895665
1160752,232.1504,165,24.9774070949792
1162230,232.446,165,47.9129613719673
1162231,232.4462,165,37.6881380180423
1162235,232.447,165,25.3876418149882
1162236,232.4472,165,22.3582178848853
1162260,232.452,165,13.6158937802184
1162270,232.454,170,17.8542385193568
1162272,232.4544,170,7.67185784004417
1162273,232.4546,165,62.0939933301989
1162274,232.4548,185,11.6908762196307
1162275,232.455,165,13.4686046445225
1162331,232.4662,165,18.3238765313726
1163075,232.615,300,8.89517421521753
1163164,232.6328,170,22.4673210218009
1163629,232.7258,165,33.5581948939617
1163780,232.756,165,40.1377922034189
1163781,232.7562,165,13.5384864574758
1163847,232.7694,160,16.4803492937174
1163848,232.7696,165,26.9204743302873
1163974,232.7948,165,12.8028472015741
1164291,232.8582,155,16.6612811314618
1164292,232.8584,165,69.1687172416134
1164679,232.9358,165,10.2808100974485
1165137,233.0274,170,14.7688525712212
1165138,233.0276,165,10.2187373502996
1165233,233.0466,130,12.7509601573846
1165234,233.0468,165,18.5818460709206
1165854,233.1708,165,8.30471536865235
1168686,233.7372,300,10.2977583848004
1169092,233.8184,165,16.2909962874641
1178678,235.7356,165,12.1110974689104
1182337,236.4674,165,10.3528706944788
1183850,236.77,160,34.7338169128984
1183851,236.7702,165,38.3340944226996
1184242,236.8484,170,8.47293686595549
1186893,237.3786,165,9.36044506612045
1186934,237.3868,350,398.339128863561
1186935,237.387,165,608.230352639513
1186936,237.3872,130,151.012425232311
1186937,237.3874,165,93.9738761878356
1186938,237.3876,165,54.419567648363
1186939,237.3878,165,19.7571003062264
1186940,237.388,165,15.2675406193621
1186941,237.3882,165,12.8309592820898
1186957,237.3914,165,115.284603162065
1186958,237.3916,165,633.805067082732
1186959,237.3918,165,137.715935422619
1186960,237.392,165,86.0822957574167
1186961,237.3922,165,20.4610562954821
1187018,237.4036,175,6.31705968316399
1187021,237.4042,300,8.33507892031484
1187022,237.4044,185,15.1340731991099
1187043,237.4086,160,91.2489889594861
1187044,237.4088,165,110.605295324017
1187045,237.409,165,21.35603812741
1187046,237.4092,165,18.9169192047914
1187057,237.4114,165,11.2091309302019
1187091,237.4182,170,21.2726526327329
1187152,237.4304,170,92.098901651981
1187153,237.4306,165,19.4515567716214
1187271,237.4542,125,9.68024787293907
1187272,237.4544,180,9.10311439759793
1187292,237.4584,230,96.3304730335392
1187293,237.4586,185,619.296990806227
1187294,237.4588,180,578.732969489951
1187295,237.459,165,654.045688223593
1187296,237.4592,165,224.56983193528
1187297,237.4594,180,183.375384713634
1187298,237.4596,180,64.5693820466193
1187299,237.4598,165,55.6096867525991
1187300,237.46,165,68.99632221143
1187301,237.4602,165,32.9846757432078
1187302,237.4604,165,32.5337360826933
1187303,237.4606,165,14.4917568973441
1187304,237.4608,170,8.45673561244657
1187313,237.4626,165,223.777340554708
1187314,237.4628,165,33.66875397316
1187315,237.463,170,39.0870080438129
1187316,237.4632,165,75.2745753921656
1187317,237.4634,165,12.7115117534387
1187318,237.4636,170,16.5513064127385
1187319,237.4638,165,9.39418019342688
1187322,237.4644,170,8.08277997281868
1187324,237.4648,175,11.2585831347591
1187342,237.4684,165,23.1682013507682
1187436,237.4872,170,10.3449854375503
1187661,237.5322,300,19.1082139116789
1187731,237.5462,335,7.77830472510871
1187732,237.5464,165,46.7499207743169
1187847,237.5694,165,10.2237257762612
1187877,237.5754,120,9.45196515071721
1187878,237.5756,185,9.14449934260911
1187888,237.5776,115,21.842692159605
1187889,237.5778,175,28.3271889391271
1187944,237.5888,170,6.78157530248321
1187950,237.59,165,16.0381824554794
1187951,237.5902,165,27.4593071586525
1188026,237.6052,165,25.8736795986939
1188027,237.6054,165,11.9794135117032
1188030,237.606,300,8.76579044272905
1188114,237.6228,165,6.17122787549573
1188115,237.623,165,13.969789710759
1188183,237.6366,165,12.1559925139763
1188184,237.6368,185,7.46057695083492
1188366,237.6732,165,9.47036113022168
1188475,237.695,165,8.83982389018786
1188552,237.7104,165,18.6552550643856
1188553,237.7106,165,41.3466257777593
1188554,237.7108,165,19.437212340565
1188563,237.7126,280,4.42464440491398
1188564,237.7128,185,23.3492048385331
1188570,237.714,165,65.7468265709539
1188581,237.7162,260,2.98495734608812
1188582,237.7164,165,16.7624305069402
1188590,237.718,170,7.81705196246373
1188591,237.7182,165,40.728316857835
1188597,237.7194,165,7.51391658021722
1188657,237.7314,165,13.5129338771721
1189011,237.8022,165,19.0990280406022
1189130,237.826,165,42.5588678804719
1189313,237.8626,165,20.8844858566525
1189314,237.8628,165,11.1932514109448
1189380,237.876,165,18.013184846163
1189381,237.8762,165,22.3105130922735
1189383,237.8766,165,95.4670606991979
1189384,237.8768,185,28.7387580848946
1189385,237.877,140,6.22771302594353
1189389,237.8778,165,10.6525212762251
1189390,237.878,165,11.6560242744272
1189794,237.9588,165,27.044597061258
1189795,237.959,165,32.0206626419281
1189820,237.964,165,7.60316109623224
1189832,237.9664,170,48.6270599674578
1189833,237.9666,185,8.08227561706959
1189834,237.9668,170,38.2361430873749
1189835,237.967,185,6.47518304576819
1189987,237.9974,165,13.8181648279065
1189988,237.9976,165,21.3017629688549
1190461,238.0922,170,20.7990795993321
1190717,238.1434,165,32.6632543187097
1190718,238.1436,165,10.6488076858288
1190733,238.1466,170,16.8610364289344
1190734,238.1468,185,24.0481231181249
1190736,238.1472,300,17.9020027517256
1190739,238.1478,165,10.465846917629
1190824,238.1648,165,30.5374129772144
1190902,238.1804,165,10.4796595906125
1190903,238.1806,165,28.8432336390081
1191067,238.2134,165,14.0495508355163
1191068,238.2136,165,18.2219174116751
1191380,238.276,165,9.09266540158097
1191383,238.2766,165,31.9461374173517
1191384,238.2768,165,10.8048296944824
1191759,238.3518,165,17.9324417520179
1195469,239.0938,165,14.5038039630351
1195470,239.094,165,13.142868025548
1199471,239.8942,350,12.7072388160821
1207521,241.5042,165,26.0401938859581
1207527,241.5054,170,5.57202920635541
1207593,241.5186,170,5.59519787544249
1207598,241.5196,165,19.5132669734498
1207599,241.5198,165,12.7143193387222
1207628,241.5256,170,15.9857053315297
1207629,241.5258,185,19.7083520887654
1207633,241.5266,165,5.15260227815482
1207639,241.5278,165,8.12573338625643
1207643,241.5286,185,5.74434662734238
1207733,241.5466,165,9.81282774788937
1207797,241.5594,165,10.467761255608
1207870,241.574,305,4.25841732522136
1207899,241.5798,165,97.5651253961403
1207900,241.58,165,127.855071109866
1207901,241.5802,165,29.4694903380505
