event_id,file_name,event_time_s,peak_rank,frequency_khz,magnitude
1,20221018_115220.mat,0.02587,1,235.0,0.028429477807482215
2,20221018_115220.mat,0.156016,1,160.0,0.03402587106635915
3,20221018_115220.mat,0.38606,1,205.0,0.036638569813160264
4,20221018_115220.mat,0.536106,1,220.0,0.03438636665441566
5,20221018_115220.mat,0.696102,1,230.0,0.028480083292701755
6,20221018_115220.mat,0.776299,1,190.0,0.032725213210387856
7,20221018_115220.mat,1.036392,1,155.0,0.02926946966908585
8,20221018_115220.mat,1.086341,1,170.0,0.041003149080788996
9,20221018_115220.mat,1.13629,1,155.0,0.03525631646696757
10,20221018_115220.mat,1.266436,1,165.0,0.04192572318164769
11,20221018_115220.mat,1.456481,1,160.0,0.03833503848314965
12,20221018_115220.mat,1.666625,1,160.0,0.03520337126230099
13,20221018_115220.mat,1.816671,1,170.0,0.03923864565844119
14,20221018_115220.mat,1.86662,1,185.0,0.03565409031582093
15,20221018_115220.mat,1.916768,1,150.0,0.03091515836463895
16,20221018_115220.mat,2.336857,1,155.0,0.028274363433998508
17,20221018_115220.mat,2.486903,1,160.0,0.047706266665230326
18,20221018_115220.mat,2.556951,1,180.0,0.0357162067645189
19,20221018_115220.mat,2.676948,1,185.0,0.03453187658437329
20,20221018_115220.mat,2.786995,1,235.0,0.03478312320179316
21,20221018_115220.mat,2.817044,1,170.0,0.030496832432024393
22,20221018_115220.mat,2.987189,1,185.0,0.0364166630537067
23,20221018_115220.mat,3.167284,1,230.0,0.033388614019717475
24,20221018_115220.mat,3.246685,1,160.0,0.07004060102982272
25,20221018_115220.mat,3.397328,1,150.0,0.03237595508476069
26,20221018_115220.mat,3.447277,1,155.0,0.035750865944358466
27,20221018_115220.mat,3.847466,1,160.0,0.03833751545108504
28,20221018_115220.mat,4.107559,1,165.0,0.03930093476726018
29,20221018_115220.mat,4.157707,1,220.0,0.03078297685757196
30,20221018_115220.mat,4.267754,1,160.0,0.03458693974474134
31,20221018_115220.mat,4.447849,1,180.0,0.035352208887655834
32,20221018_115220.mat,4.627944,1,185.0,0.03338179705800484
33,20221018_115220.mat,4.687843,1,180.0,0.029516530737494516
34,20221018_115220.mat,4.827939,1,185.0,0.02998557338002571
35,20221018_115225.mat,0.018308,1,155.0,0.03624056123261462
36,20221018_115225.mat,0.038208,1,250.0,0.026941573735765664
37,20221018_115225.mat,0.278401,1,265.0,0.026786473246451562
38,20221018_115225.mat,0.432029,1,160.0,0.11083689791485493
39,20221018_115225.mat,0.528544,1,165.0,0.03580041970863433
40,20221018_115225.mat,0.718589,1,225.0,0.035747482424776135
41,20221018_115225.mat,0.788637,1,120.0,0.03051044013099288
42,20221018_115225.mat,1.04873,1,180.0,0.037373414420528515
43,20221018_115225.mat,1.238775,1,235.0,0.0301338666644897
44,20221018_115225.mat,1.338872,1,160.0,0.03674554011975703
45,20221018_115225.mat,1.384642,1,155.0,0.07132406078635196
46,20221018_115225.mat,1.809109,1,165.0,0.03408262229034237
47,20221018_115225.mat,1.836571,1,165.0,0.0737651285976119
48,20221018_115225.mat,1.949205,1,160.0,0.03198141183246812
49,20221018_115225.mat,2.009303,1,170.0,0.03572148106374131
50,20221018_115225.mat,2.040546,1,170.0,0.06100534863943108
51,20221018_115225.mat,2.239347,1,155.0,0.03137649836463668
52,20221018_115225.mat,2.299445,1,255.0,0.027492256863202
53,20221018_115225.mat,2.329494,1,160.0,0.027749692457706532
54,20221018_115225.mat,2.409492,1,165.0,0.04448944315213214
55,20221018_115225.mat,2.569687,1,160.0,0.0358124692102651
56,20221018_115225.mat,2.729683,1,165.0,0.03386124853502148
57,20221018_115225.mat,2.82978,1,160.0,0.03319897133929054
58,20221018_115225.mat,2.978831,1,145.0,0.037770233665412135
59,20221018_115225.mat,2.97903,1,160.0,0.08171141102603555
60,20221018_115225.mat,2.99694,1,160.0,0.07323423180673214
61,20221018_115225.mat,3.050471,1,170.0,0.05068064435388578
62,20221018_115225.mat,3.346185,1,160.0,0.07514031812133773
63,20221018_115225.mat,3.389965,1,155.0,0.037180421420805396
64,20221018_115225.mat,3.440113,1,180.0,0.03574723072431454
65,20221018_115225.mat,3.660207,1,170.0,0.03525141449029909
66,20221018_115225.mat,3.670157,1,215.0,0.027046237703329295
67,20221018_115225.mat,3.903584,1,160.0,0.06700357559250544
68,20221018_115225.mat,3.931842,1,160.0,0.08762973954516698
69,20221018_115225.mat,3.941991,1,170.0,0.07260742291330234
70,20221018_115225.mat,4.08149,1,165.0,0.04858238202223238
71,20221018_115225.mat,4.081689,1,165.0,0.055133413936379556
72,20221018_115225.mat,4.286858,1,160.0,0.06844289221516543
73,20221018_115225.mat,4.288251,1,170.0,0.05865488266794074
74,20221018_115225.mat,4.380587,1,190.0,0.03294893620634234
75,20221018_115225.mat,4.429939,1,185.0,0.049626976805483766
76,20221018_115225.mat,4.460585,1,185.0,0.035807394748048955
77,20221018_115225.mat,4.463371,1,155.0,0.06403554802601133
78,20221018_115225.mat,4.581179,1,160.0,0.08067450618353124
79,20221018_115225.mat,4.581577,1,160.0,0.0941009085166615
80,20221018_115225.mat,4.596502,1,160.0,0.07478462197891657
81,20221018_115225.mat,4.65262,1,155.0,0.17779163655010088
82,20221018_115225.mat,4.685654,1,160.0,0.23079651218179978
83,20221018_115225.mat,4.690629,1,155.0,0.053789995199453704
84,20221018_115225.mat,4.812815,1,150.0,0.05682324074548903
85,20221018_115225.mat,4.880873,1,240.0,0.02834758229516293
86,20221018_115225.mat,4.979179,1,175.0,0.05176282470772822
87,20221018_115230.mat,0.017313,1,160.0,0.05208003459105264
88,20221018_115230.mat,0.058705,1,145.0,0.06124815445734962
89,20221018_115230.mat,0.058904,1,155.0,0.06285196263325386
90,20221018_115230.mat,0.06368,1,160.0,0.12989451925233977
91,20221018_115230.mat,0.063879,1,160.0,0.09506122389900006
92,20221018_115230.mat,0.08756,1,160.0,0.048993780040052885
93,20221018_115230.mat,0.087958,1,160.0,0.08469779423715199
94,20221018_115230.mat,0.121191,1,160.0,0.11113809258558859
95,20221018_115230.mat,0.141489,1,155.0,0.06780135465516417
96,20221018_115230.mat,0.158205,1,160.0,0.062262953961363686
97,20221018_115230.mat,0.257506,1,160.0,0.07980170250638353
98,20221018_115230.mat,0.288749,1,155.0,0.08241681876023918
99,20221018_115230.mat,0.34626,1,160.0,0.11370704310514558
100,20221018_115230.mat,0.346459,1,160.0,0.07740507983555449
101,20221018_115230.mat,0.360588,1,160.0,0.08501602101666925
102,20221018_115230.mat,0.385463,1,160.0,0.15091848592148602
103,20221018_115230.mat,0.408746,1,160.0,0.10105543715966224
104,20221018_115230.mat,0.430238,1,160.0,0.10284323223143468
105,20221018_115230.mat,0.432427,1,155.0,0.04599354040685311
106,20221018_115230.mat,0.432626,1,160.0,0.0665108543785648
107,20221018_115230.mat,0.443173,1,150.0,0.04615313356727281
108,20221018_115230.mat,0.446954,1,120.0,0.041992519483206966
109,20221018_115230.mat,0.474018,1,160.0,0.05471414606309969
110,20221018_115230.mat,0.483968,1,165.0,0.026675411206514923
111,20221018_115230.mat,0.497301,1,160.0,0.10411013961383869
112,20221018_115230.mat,0.541081,1,160.0,0.0636452746781079
113,20221018_115230.mat,0.550235,1,155.0,0.059818813692372096
114,20221018_115230.mat,0.550434,1,160.0,0.11788901240004138
115,20221018_115230.mat,0.572523,1,160.0,0.0782010298281675
116,20221018_115230.mat,0.574712,1,160.0,0.1221951670199707
117,20221018_115230.mat,0.59302,1,160.0,0.06511112095733992
118,20221018_115230.mat,0.650133,1,160.0,0.08682489185498608
119,20221018_115230.mat,0.654113,1,160.0,0.07838752952200591
120,20221018_115230.mat,0.658093,1,155.0,0.07319290150539424
121,20221018_115230.mat,0.707047,1,175.0,0.06959084806280003
122,20221018_115230.mat,0.743066,1,160.0,0.07878855645717868
123,20221018_115230.mat,0.752021,1,155.0,0.07017189109441946
124,20221018_115230.mat,0.770727,1,165.0,0.058407961399763654
125,20221018_115230.mat,0.864655,1,160.0,0.12694133953787726
126,20221018_115230.mat,0.959578,1,160.0,0.16508780169888487
127,20221018_115230.mat,0.990025,1,155.0,0.07146852336822451
128,20221018_115230.mat,0.998582,1,160.0,0.06758999955539399
129,20221018_115230.mat,1.035397,1,160.0,0.06345691779513103
130,20221018_115230.mat,1.054302,1,225.0,0.03319585197515271
131,20221018_115230.mat,1.069227,1,160.0,0.10050097047390899
132,20221018_115230.mat,1.069426,1,160.0,0.08985247275722563
133,20221018_115230.mat,1.093704,1,160.0,0.07040962214638069
134,20221018_115230.mat,1.097883,1,155.0,0.12122079844500665
135,20221018_115230.mat,1.109823,1,155.0,0.05756282703321172
136,20221018_115230.mat,1.137882,1,160.0,0.1285484441371027
137,20221018_115230.mat,1.150817,1,155.0,0.0800979901170467
138,20221018_115230.mat,1.152011,1,155.0,0.06327836871990875
139,20221018_115230.mat,1.158976,1,170.0,0.05383596704399294
140,20221018_115230.mat,1.159175,1,160.0,0.06370922350895089
141,20221018_115230.mat,1.165145,1,160.0,0.15056813702349747
142,20221018_115230.mat,1.230616,1,160.0,0.08164750083515379
143,20221018_115230.mat,1.234994,1,155.0,0.07236765937917937
144,20221018_115230.mat,1.236188,1,165.0,0.06273272715873582
145,20221018_115230.mat,1.244347,1,175.0,0.05661107266904403
146,20221018_115230.mat,1.25569,1,160.0,0.07448408316334623
147,20221018_115230.mat,1.259869,1,160.0,0.13300896089827066
148,20221018_115230.mat,1.312007,1,160.0,0.06468758153846453
149,20221018_115230.mat,1.324345,1,210.0,0.03209163649680069
150,20221018_115230.mat,1.325141,1,160.0,0.07857719077208963
151,20221018_115230.mat,1.327131,1,160.0,0.08645332733793554
152,20221018_115230.mat,1.352603,1,170.0,0.06283553672604432
153,20221018_115230.mat,1.365737,1,155.0,0.051891502647200556
154,20221018_115230.mat,1.384642,1,150.0,0.07844299458781168
155,20221018_115230.mat,1.388025,1,160.0,0.13989691137514212
156,20221018_115230.mat,1.388224,1,165.0,0.0979607912130272
157,20221018_115230.mat,1.394791,1,155.0,0.08019171332380148
158,20221018_115230.mat,1.434392,1,235.0,0.037092938340078235
159,20221018_115230.mat,1.441158,1,160.0,0.10401048407011541
160,20221018_115230.mat,1.477376,1,160.0,0.07666137313451349
161,20221018_115230.mat,1.478968,1,160.0,0.10619354683208247
162,20221018_115230.mat,1.480361,1,165.0,0.062234848356925866
163,20221018_115230.mat,1.503644,1,155.0,0.14540215729444378
164,20221018_115230.mat,1.505634,1,170.0,0.06508221592315573
165,20221018_115230.mat,1.506828,1,165.0,0.06801781783520881
166,20221018_115230.mat,1.515783,1,165.0,0.07988565336385359
167,20221018_115230.mat,1.528121,1,160.0,0.14322821759438323
168,20221018_115230.mat,1.532897,1,170.0,0.09620090494039948
169,20221018_115230.mat,1.54623,1,165.0,0.0705246765133194
170,20221018_115230.mat,1.54822,1,170.0,0.06929636877057714
171,20221018_115230.mat,1.596577,1,160.0,0.06453509417943905
172,20221018_115230.mat,1.610109,1,160.0,0.09381090473907172
173,20221018_115230.mat,1.611303,1,150.0,0.04861712107935341
174,20221018_115230.mat,1.611502,1,160.0,0.10019677135375091
175,20221018_115230.mat,1.631402,1,160.0,0.07644742948980576
176,20221018_115230.mat,1.636974,1,175.0,0.07274809435250698
177,20221018_115230.mat,1.644337,1,160.0,0.10839201314039695
178,20221018_115230.mat,1.664635,1,165.0,0.037033778138434156
179,20221018_115230.mat,1.669809,1,155.0,0.04602410516735167
180,20221018_115230.mat,1.676774,1,160.0,0.1069924953238531
181,20221018_115230.mat,1.685331,1,160.0,0.07784590690625955
182,20221018_115230.mat,1.706027,1,160.0,0.12994879856390307
183,20221018_115230.mat,1.71936,1,155.0,0.08029312713284364
184,20221018_115230.mat,1.754782,1,150.0,0.05840778766817241
185,20221018_115230.mat,1.758762,1,155.0,0.057108438212990116
186,20221018_115230.mat,1.763737,1,150.0,0.05846156835503699
187,20221018_115230.mat,1.766921,1,160.0,0.12728545652436254
188,20221018_115230.mat,1.7711,1,160.0,0.05728213242033335
189,20221018_115230.mat,1.778463,1,160.0,0.14389390304049457
190,20221018_115230.mat,1.786423,1,160.0,0.05236701598400184
191,20221018_115230.mat,1.834382,1,175.0,0.09063040647403003
192,20221018_115230.mat,1.843337,1,175.0,0.10352993303658241
193,20221018_115230.mat,1.88652,1,160.0,0.08072791263726344
194,20221018_115230.mat,1.897863,1,165.0,0.07399931616990861
195,20221018_115230.mat,1.932887,1,170.0,0.0844313586784878
196,20221018_115230.mat,1.935275,1,155.0,0.06496911063456719
197,20221018_115230.mat,1.946817,1,160.0,0.07428463786294102
198,20221018_115230.mat,1.963135,1,155.0,0.06264879388906056
199,20221018_115230.mat,1.963533,1,160.0,0.08800093362727789
200,20221018_115230.mat,1.987413,1,160.0,0.1250219621192634
201,20221018_115230.mat,1.992388,1,155.0,0.08242531190370335
202,20221018_115230.mat,1.992786,1,160.0,0.0860396231895633
203,20221018_115230.mat,1.994179,1,160.0,0.11227279971028399
204,20221018_115230.mat,2.01786,1,160.0,0.18597829992648218
205,20221018_115230.mat,2.042536,1,160.0,0.06887797090214226
206,20221018_115230.mat,2.05169,1,160.0,0.059568087306586366
207,20221018_115230.mat,2.090495,1,160.0,0.09807164681308328
208,20221018_115230.mat,2.093082,1,160.0,0.15079724033818695
209,20221018_115230.mat,2.118156,1,160.0,0.09879039448236683
210,20221018_115230.mat,2.128106,1,155.0,0.0492070487906741
211,20221018_115230.mat,2.156364,1,160.0,0.06941990035692741
212,20221018_115230.mat,2.166513,1,175.0,0.11897928376360695
213,20221018_115230.mat,2.166911,1,160.0,0.36433715674690015
214,20221018_115230.mat,2.16711,1,175.0,0.09971289795777255
215,20221018_115230.mat,2.178652,1,165.0,0.15509066413802264
216,20221018_115230.mat,2.191587,1,165.0,0.05922522891125572
217,20221018_115230.mat,2.191786,1,160.0,0.12060758568503656
218,20221018_115230.mat,2.202731,1,160.0,0.06787501785460787
219,20221018_115230.mat,2.211288,1,160.0,0.08709283595513491
220,20221018_115230.mat,2.236362,1,160.0,0.09410951209699954
221,20221018_115230.mat,2.237357,1,140.0,0.04239109525989968
222,20221018_115230.mat,2.237556,1,160.0,0.1251965047739075
223,20221018_115230.mat,2.237954,1,160.0,0.08969988578244137
224,20221018_115230.mat,2.245317,1,170.0,0.08311503142671929
225,20221018_115230.mat,2.245516,1,160.0,0.12741434950294633
226,20221018_115230.mat,2.254272,1,160.0,0.10178168990511141
227,20221018_115230.mat,2.257456,1,160.0,0.19922338746334295
228,20221018_115230.mat,2.257655,1,155.0,0.08565784260389762
229,20221018_115230.mat,2.263625,1,170.0,0.07693071736436675
230,20221018_115230.mat,2.269396,1,170.0,0.06385189546891706
231,20221018_115230.mat,2.28054,1,155.0,0.0512454665873662
232,20221018_115230.mat,2.284918,1,160.0,0.07802586571533139
233,20221018_115230.mat,2.285515,1,160.0,0.08349431781022225
234,20221018_115230.mat,2.293674,1,165.0,0.07109839799980001
235,20221018_115230.mat,2.297654,1,155.0,0.14014993335105144
236,20221018_115230.mat,2.299246,1,150.0,0.1358073315961287
237,20221018_115230.mat,2.30044,1,160.0,0.04993414856910395
238,20221018_115230.mat,2.303624,1,155.0,0.0769012796191673
239,20221018_115230.mat,2.30442,1,160.0,0.0692177724982001
240,20221018_115230.mat,2.311783,1,160.0,0.07367829906173341
241,20221018_115230.mat,2.326509,1,160.0,0.09983465822674047
242,20221018_115230.mat,2.331285,1,160.0,0.08810170127088403
243,20221018_115230.mat,2.333275,1,155.0,0.049965540713255076
244,20221018_115230.mat,2.353374,1,155.0,0.09912549552939352
245,20221018_115230.mat,2.358946,1,160.0,0.16551421206301875
246,20221018_115230.mat,2.372876,1,160.0,0.1630215776026482
247,20221018_115230.mat,2.412278,1,160.0,0.07144148536351798
248,20221018_115230.mat,2.412676,1,160.0,0.16600574819553343
249,20221018_115230.mat,2.425412,1,155.0,0.12169802098258083
250,20221018_115230.mat,2.431979,1,160.0,0.08051741649479481
251,20221018_115230.mat,2.456456,1,160.0,0.10257699370100186
252,20221018_115230.mat,2.460038,1,155.0,0.07351527762940167
253,20221018_115230.mat,2.462426,1,165.0,0.058583797135894976
254,20221018_115230.mat,2.465809,1,160.0,0.10280713365334464
255,20221018_115230.mat,2.467003,1,160.0,0.10627852257089088
256,20221018_115230.mat,2.469988,1,150.0,0.13646666422379844
257,20221018_115230.mat,2.472376,1,155.0,0.07562955012054792
258,20221018_115230.mat,2.479739,1,175.0,0.11861514404293205
259,20221018_115230.mat,2.481331,1,160.0,0.0963548817418777
260,20221018_115230.mat,2.482127,1,160.0,0.09933425156871108
261,20221018_115230.mat,2.487699,1,160.0,0.06531213972674119
262,20221018_115230.mat,2.500634,1,165.0,0.05374870158729388
263,20221018_115230.mat,2.51138,1,160.0,0.106391989970797
264,20221018_115230.mat,2.516753,1,160.0,0.085361331445204
265,20221018_115230.mat,2.521131,1,160.0,0.3818984597341137
266,20221018_115230.mat,2.557946,1,165.0,0.08192292999511423
267,20221018_115230.mat,2.571677,1,160.0,0.08110933372619258
268,20221018_115230.mat,2.57307,1,160.0,0.060145488129078564
269,20221018_115230.mat,2.573269,1,180.0,0.13631317948958604
270,20221018_115230.mat,2.573468,1,175.0,0.19826819125666667
271,20221018_115230.mat,2.575259,1,160.0,0.05536747129092419
272,20221018_115230.mat,2.575458,1,160.0,0.06405363350984519
273,20221018_115230.mat,2.580831,1,160.0,0.08555477937274476
274,20221018_115230.mat,2.581428,1,155.0,0.07519082788923148
275,20221018_115230.mat,2.591378,1,160.0,0.05520853676968702
276,20221018_115230.mat,2.592174,1,155.0,0.07385357999684085
