file_name,candidate_window_count,selected_event_count,threshold
20221018_110039.mat,25125,68,0.0009362958228110323
20221018_110044.mat,25125,287,0.0009407961411561416
20221018_110049.mat,25125,261,0.0009418478369311526
20221018_110054.mat,25125,404,0.0009472153485584527
20221018_110059.mat,25125,200,0.0009412312765024705
20221018_110104.mat,25125,297,0.0009469410914664585
20221018_110109.mat,25125,252,0.0009435993654915082
20221018_110114.mat,25125,419,0.0009494952931092266
20221018_110119.mat,25125,470,0.0009533920116192848
20221018_110124.mat,25125,105,0.000944840954488642
20221018_110129.mat,25125,248,0.0009412292248065913
20221018_110134.mat,25125,450,0.0009513286445296909
20221018_110139.mat,25125,358,0.000955461725710852
20221018_110144.mat,25125,403,0.0009525572659262536
20221018_110149.mat,25125,502,0.0009570467754406655
20221018_110154.mat,25125,741,0.000964745745502246
20221018_110159.mat,25125,729,0.0009712745593632071
20221018_110204.mat,25125,558,0.0009599603095320859
20221018_110209.mat,25125,1483,0.0009967487180540338
20221018_110214.mat,25125,984,0.000984288553522579
20221018_110219.mat,25125,63,0.0009399533996631865
20221018_110224.mat,25125,48,0.000943016486493788
20221018_110229.mat,25125,38,0.0009432144866903078
20221018_110234.mat,25125,49,0.0009418254021320458
20221018_110239.mat,25125,54,0.0009424700121468371
20221018_110244.mat,25125,45,0.0009414600016061289
20221018_110249.mat,25125,49,0.0009450852508028256
20221018_110254.mat,25125,52,0.0009437101781221981
20221018_110259.mat,25125,22,0.0009372614801439816
20221018_110304.mat,25125,27,0.0009431388687727157
20221018_110309.mat,25125,23,0.000935238997137065
20221018_110314.mat,25125,25,0.0009374573652199169
20221018_110319.mat,25125,24,0.0009433493640667605
20221018_110324.mat,25125,20,0.0009350883814138555
20221018_110329.mat,25125,29,0.0009407499573184071
20221018_110334.mat,25125,81,0.0009432313693852108
20221018_110339.mat,25125,43,0.0009446481766426538
20221018_110344.mat,25125,32,0.0009350111357189666
