event_index,time_s,peak_frequency_khz,peak_magnitude
814663,162.9326,165,10.1262096637954
814723,162.9446,165,12.145399808658
815547,163.1094,140,52.9574123644529
815548,163.1096,130,94.3142282616397
815549,163.1098,130,24.0130115433245
815550,163.11,165,14.290682386282
819260,163.852,165,27.8403742313509
819261,163.8522,180,10.7591938072489
821931,164.3862,170,11.4935332834426
827855,165.571,165,15.0216865110525
830027,166.0054,175,6.48206086326387
835227,167.0454,165,21.45563068208
835228,167.0456,170,17.7211073545593
835467,167.0934,165,10.8134476022457
857881,171.5762,170,11.6513689762437
857882,171.5764,180,16.2159587424977
858665,171.733,170,60.1788508840621
858666,171.7332,180,26.6804316629594
858667,171.7334,165,15.0837939716371
860652,172.1304,165,23.7148666297668
860653,172.1306,180,19.1885262730729
860654,172.1308,165,8.80894656663792
860711,172.1422,165,17.8599602134894
862816,172.5632,120,65.4323635666866
862817,172.5634,115,42.3552222705654
862818,172.5636,165,18.3011246248589
887593,177.5186,180,6.65912888990083
887962,177.5924,165,29.5096325667357
887993,177.5986,165,367.891500067354
887994,177.5988,180,123.179965896735
887995,177.599,180,38.1946005744898
887996,177.5992,165,38.2510458380689
887997,177.5994,165,9.39558490662718
888001,177.6002,170,10.0428594115966
888018,177.6036,175,8.20969993863667
888026,177.6052,165,77.7317888098479
888027,177.6054,170,15.2850030811889
888028,177.6056,165,20.5573695928953
888029,177.6058,165,8.55938515162072
888039,177.6078,130,84.1187819948156
888040,177.608,130,24.0971799823985
888041,177.6082,165,8.51437318464813
889391,177.8782,165,20.5696511964363
889392,177.8784,170,10.9007180468294
890879,178.1758,165,14.1627843388955
890882,178.1764,175,30.7985605944898
890883,178.1766,180,22.8374669785984
890884,178.1768,165,11.7646953155603
890910,178.182,225,15.2430477399744
890911,178.1822,165,35.5134014326485
890912,178.1824,180,9.25927647305631
890913,178.1826,180,5.81998749926848
890914,178.1828,165,9.23183627110612
890915,178.183,170,7.83026431665259
890980,178.196,125,8.31595823689102
891000,178.2,170,17.880076251711
891025,178.205,165,9.09799192309056
891937,178.3874,165,23.1140589650004
891946,178.3892,165,26.9119575576268
893127,178.6254,170,75.2207605855771
893128,178.6256,165,47.3087064647653
893129,178.6258,130,10.3938633028121
893861,178.7722,170,123.766025404146
893862,178.7724,165,49.3038131498321
893863,178.7726,165,12.1637707272591
893998,178.7996,170,26.6186687651624
893999,178.7998,165,43.8496390284581
894000,178.8,180,9.75120078871636
894100,178.82,170,11.2862767370339
895309,179.0618,175,12.9232057981189
895310,179.062,180,10.6234276605873
895778,179.1556,300,28.4478129935853
897338,179.4676,165,18.4200535817152
897339,179.4678,170,17.0769008470782
897341,179.4682,165,8.33326591168289
897342,179.4684,180,58.0488914867612
897343,179.4686,115,24.7399885435084
897344,179.4688,180,8.66901289078907
897345,179.469,165,7.72660097273074
897350,179.47,165,19.8632303967913
897351,179.4702,180,20.706646501811
897352,179.4704,165,54.3337734784915
897353,179.4706,165,19.2288391202658
897355,179.471,175,18.3814696870891
897356,179.4712,165,16.5679250294396
897380,179.476,120,8.10311484621251
898338,179.6676,175,31.7910307665451
898339,179.6678,165,65.6998459537553
898340,179.668,165,18.2916011303285
916288,183.2576,165,13.2281758141572
916690,183.338,110,11.2594879006927
919192,183.8384,170,8.48660558730981
919637,183.9274,165,25.9380291313616
919638,183.9276,165,30.3453839602975
919639,183.9278,165,16.0644293395154
929013,185.8026,170,10.0246564960474
935529,187.1058,165,13.1100475566847
956642,191.3284,125,12.315655336815
956643,191.3286,165,12.1909564687739
957950,191.59,165,338.90219276873
957951,191.5902,165,95.3348825245034
957952,191.5904,165,16.1029033187961
957953,191.5906,165,15.7719550081776
965696,193.1392,175,9.6357417891488
967124,193.4248,165,17.2670120996697
967618,193.5236,180,6.27759680242303
972289,194.4578,170,14.8246664150213
976764,195.3528,110,12.8314863319252
976765,195.353,165,26.8524122284203
996164,199.2328,345,9.85221562594278
996165,199.233,165,12.3630075215389
997100,199.42,170,4.3708650691681
997101,199.4202,170,9.1167573862375
997501,199.5002,175,7.97712743975883
997502,199.5004,165,9.96465671312346
1000245,200.049,165,55.417651530326
1000246,200.0492,185,66.7544858962234
1000247,200.0494,180,32.0270838791366
1000248,200.0496,165,14.9334987139625
1000834,200.1668,170,12.4523903463364
1001664,200.3328,165,6.89558893758742
1002136,200.4272,165,10.0250338231052
1002920,200.584,445,94.8892160490397
1002921,200.5842,170,142.626769781448
1002922,200.5844,170,18.5403414829671
1002923,200.5846,165,69.9795359811672
1002924,200.5848,165,30.5807468556258
1003089,200.6178,175,10.1643515190816
1003090,200.618,170,7.73753232561622
1003133,200.6266,170,9.03717055260441
1003637,200.7274,170,18.1370222726464
1003638,200.7276,165,10.0381019745959
1003951,200.7902,240,7.65212054621972
1003995,200.799,170,7.73589585663434
1003996,200.7992,165,18.4978706238009
1003997,200.7994,165,10.8253334629985
1003998,200.7996,165,469.04818866439
1003999,200.7998,165,157.266614940022
1004000,200.8,165,37.2426836099329
1004001,200.8002,165,16.3846857923905
1004073,200.8146,125,14.965803928965
1004074,200.8148,180,10.2162245666173
1004089,200.8178,165,574.504232669595
1004090,200.818,165,319.635072311491
1004091,200.8182,165,107.548394373968
1004092,200.8184,165,39.8806411189856
1004093,200.8186,165,19.1624477912463
1004094,200.8188,165,14.9974868250609
1004110,200.822,355,13.066610178291
1004111,200.8222,170,15.9418326386067
1004162,200.8324,165,32.3423043430283
1004163,200.8326,165,32.0034237948433
1004164,200.8328,125,5.77744179607007
1004245,200.849,300,6.22637089858694
1004509,200.9018,175,9.10375671115655
1004555,200.911,185,8.06417678503847
1004556,200.9112,170,88.9685166858256
1004557,200.9114,180,41.0368516140687
1004558,200.9116,165,16.5169398576504
1004559,200.9118,165,13.5097591864567
1004560,200.912,175,7.51562562461708
1004561,200.9122,170,9.72287810663071
1004661,200.9322,170,12.9741861583783
1004670,200.934,175,7.74249622555466
1004685,200.937,170,9.33958304360517
1004719,200.9438,170,17.0256572263391
1004790,200.958,165,25.5713122832703
1004872,200.9744,170,95.962257038146
1004873,200.9746,165,28.89935478681
1005015,201.003,170,58.2039847767709
1005016,201.0032,170,62.353288642714
1005017,201.0034,170,31.1330362174774
1005018,201.0036,165,10.3392897851133
1005021,201.0042,170,8.55445794630292
1005039,201.0078,165,6.50992069126593
1005040,201.008,170,46.7534765389902
1005041,201.0082,180,13.7451213529957
1005087,201.0174,180,9.56606032165086
1005113,201.0226,170,8.93917155247682
1005975,201.195,165,35.7195520216176
1005976,201.1952,165,13.5545742322773
1006117,201.2234,170,10.6944026568798
1006658,201.3316,165,10.4016996949953
1006666,201.3332,170,19.2380498010165
1006895,201.379,165,10.3171566196299
1006896,201.3792,165,10.2980678914417
1007005,201.401,170,30.1221494492789
1007006,201.4012,175,8.36505409935702
1007082,201.4164,170,29.2288582019859
1007083,201.4166,170,133.191206749784
1007084,201.4168,165,51.7833958175016
1007085,201.417,165,14.5076745584021
1007099,201.4198,345,59.9735661932102
1007100,201.42,180,57.6156824569929
1007101,201.4202,165,48.5146798960721
1007102,201.4204,165,27.6674841032195
1007225,201.445,170,30.4588274875846
1007270,201.454,170,12.5094494642988
1007278,201.4556,180,7.1001658789288
1007279,201.4558,170,15.7436396617463
1007303,201.4606,170,29.321040746609
1007304,201.4608,170,13.9487675776573
1007306,201.4612,170,12.4966242932824
1007307,201.4614,185,23.7642259786922
1007308,201.4616,170,53.1299940384383
1007309,201.4618,180,13.0730279178077
1007331,201.4662,170,15.9615564312101
1007332,201.4664,170,15.9285199259815
1007345,201.469,170,11.0691362795149
1007407,201.4814,175,11.1567083224036
1007476,201.4952,170,21.301759635223
1007477,201.4954,170,11.635891307934
1007542,201.5084,170,14.312786220409
1007543,201.5086,165,8.96633406443883
1007558,201.5116,170,16.9736119660314
1007588,201.5176,170,15.0821579072196
1007593,201.5186,170,9.98944779737329
1007605,201.521,175,15.3571617445457
1007631,201.5262,170,12.2999412994657
1007667,201.5334,170,16.1361575633397
1007672,201.5344,175,8.66375972606998
1007673,201.5346,170,8.62408924515549
1007675,201.535,170,16.4637622746676
1007681,201.5362,170,14.6267816420852
1007682,201.5364,165,10.9821450898215
1007688,201.5376,170,12.6676554745866
1007689,201.5378,175,12.2287284615879
1007699,201.5398,175,10.1708670812429
1007867,201.5734,170,24.1071081911597
1007868,201.5736,165,24.2471843643258
1007904,201.5808,170,17.4973837428553
1007983,201.5966,175,61.5843491139831
1007984,201.5968,175,32.8318382587403
1007985,201.597,165,11.4862378148972
1008004,201.6008,170,6.3253854295076
1008005,201.601,170,15.5457405684261
1008007,201.6014,170,10.4781048888377
1008011,201.6022,170,59.0103803565117
1008012,201.6024,165,16.7395123276151
1008379,201.6758,180,25.7030896437671
1008380,201.676,165,49.4320593817876
1008381,201.6762,180,9.92435530592845
1008564,201.7128,170,75.9534245883277
1008565,201.713,175,17.1471987886423
1008566,201.7132,175,10.6684152854093
1008567,201.7134,165,15.0904688231047
1008600,201.72,345,9.58472223328029
1008601,201.7202,170,25.2466696082139
1008602,201.7204,170,16.8975176944239
1008603,201.7206,165,9.12312310526634
1008638,201.7276,170,14.1497555082965
1008736,201.7472,170,17.8154423486608
1008739,201.7478,175,99.2463251363821
1008740,201.748,175,54.1176516789474
1008741,201.7482,165,15.0684834506609
1009018,201.8036,175,17.2315286383566
1009019,201.8038,175,9.88590866432504
1010138,202.0276,170,13.7407371409193
1012980,202.596,345,5.0194189331208
1012981,202.5962,165,8.873728163202
1027600,205.52,175,36.5119402805092
1027601,205.5202,175,261.494082102535
1027602,205.5204,170,118.283330026139
1027603,205.5206,165,53.9235036568266
1027604,205.5208,165,15.1768566765465
1027605,205.521,165,16.3778372463873
1027606,205.5212,165,9.07673478338109
1027621,205.5242,170,16.1432633126447
1027629,205.5258,170,10.0478977219769
1027657,205.5314,175,7.57433502996074
1027732,205.5464,170,21.9065286134117
1027738,205.5476,175,15.7234705585882
1027741,205.5482,175,9.16445795246718
1027754,205.5508,345,7.97137811323623
1027755,205.551,170,9.68185262962415
1027820,205.564,170,12.7291061373634
1027824,205.5648,175,7.10095827524758
1027834,205.5668,170,184.47115845557
1027835,205.567,170,39.0487598906435
1027836,205.5672,165,39.1087800498219
1027837,205.5674,165,18.6489178248474
1027864,205.5728,170,8.61792618886811
1027891,205.5782,170,661.509024847496
1027892,205.5784,175,148.930022882265
1027893,205.5786,165,92.4075711385366
1027894,205.5788,165,19.3716080570882
1027895,205.579,165,12.0351507461011
1027900,205.58,170,10.4949923186812
1027904,205.5808,175,6.7388110234808
1027905,205.581,165,14.0199637587112
1027915,205.583,170,7.33790589996969
1027936,205.5872,170,12.8893300699215
1028061,205.6122,170,8.69915779370632
1028102,205.6204,340,5.27606678812781
1028103,205.6206,170,17.7973661466688
1028226,205.6452,175,5.65200095053457
1028228,205.6456,175,39.4390456392468
1028229,205.6458,170,44.4153567273289
1028230,205.646,170,11.0770418386753
1028661,205.7322,170,10.4621819518896
1028731,205.7462,170,542.150805442923
1028732,205.7464,170,183.681347036167
1028733,205.7466,165,80.0145863814969
1028734,205.7468,165,57.9712264927506
1028735,205.747,165,20.2995128899461
1028736,205.7472,170,20.880438170168
1028742,205.7484,170,10.5006298345636
1028902,205.7804,175,58.8436774962518
1028903,205.7806,175,70.7873693071922
1028904,205.7808,175,13.0868195346205
1028940,205.788,175,8.59132755051962
1028941,205.7882,165,9.00457208844958
1029008,205.8016,170,32.8477861735339
1029009,205.8018,165,15.6594455189332
1029060,205.812,155,9.98078541795409
1029061,205.8122,165,26.6997098233909
1029062,205.8124,180,13.4933432151314
1029074,205.8148,165,12.810464511421
1029113,205.8226,270,13.3061475810951
1029114,205.8228,170,248.90401592483
1029115,205.823,180,57.7594348540203
1029116,205.8232,165,35.9803283527186
1029117,205.8234,165,12.8896896974506
1029158,205.8316,175,18.1443910253616
1029177,205.8354,170,18.3079551568735
1029188,205.8376,350,4.08804716717419
1029231,205.8462,275,14.6025469812079
1029232,205.8464,170,70.6565999911365
1029233,205.8466,165,11.7136728354499
1029241,205.8482,170,9.02122766162933
1029267,205.8534,170,11.3547867983687
1030272,206.0544,170,7.80210393779783
1030973,206.1946,175,6.88063475310492
1030981,206.1962,170,11.1828952771323
1031669,206.3338,355,16.1312976208603
1031687,206.3374,165,9.32011536128313
1031754,206.3508,355,50.8324758808807
1031755,206.351,165,31.1580208118084
1031794,206.3588,170,15.2601372168151
1031854,206.3708,300,11.6208108874935
1032430,206.486,300,5.71390642587324
1032724,206.5448,165,27.5925259918411
1032725,206.545,165,13.1692653590594
1033303,206.6606,165,9.79790612098636
1033320,206.664,165,10.9700548982998
1033341,206.6682,120,5.50203783172373
1033361,206.6722,165,47.3146597183219
1033362,206.6724,175,23.0342235085898
1033467,206.6934,170,8.18076152380244
1033474,206.6948,170,9.33800176067377
1033495,206.699,170,11.0164104361695
1033500,206.7,170,9.78994304760518
1033514,206.7028,170,14.7378449114749
1033558,206.7116,175,53.1515035210057
1033559,206.7118,165,76.6508441962264
1033560,206.712,165,14.4313691797948
1033726,206.7452,175,6.24531018315176
1034063,206.8126,170,9.83776672160443
1034064,206.8128,165,89.0998954148511
1034065,206.813,165,23.5484647919581
1034066,206.8132,170,6.73389668938231
1034107,206.8214,170,48.4440870686177
1034108,206.8216,170,8.46578140148148
1034390,206.878,170,7.07568111387056
1034508,206.9016,165,11.4129773865232
1034509,206.9018,170,100.107475197061
1034510,206.902,175,39.7069658092363
1034511,206.9022,165,10.4092247035407
1035225,207.045,180,4.85869586230868
1035226,207.0452,165,16.2690314948296
1035348,207.0696,160,12.155180139337
1035349,207.0698,165,28.6859213535014
1035483,207.0966,165,17.5458272086185
1035484,207.0968,165,10.2020223057506
1035922,207.1844,165,6.85247810874691
1036152,207.2304,120,8.689178466152
1036153,207.2306,165,48.0917733323926
1036154,207.2308,165,8.14392445977765
1036370,207.274,165,5.9042102548026
1036371,207.2742,165,10.3781525647769
1037177,207.4354,175,10.1752378275865
1037178,207.4356,170,8.27951767844407
1037312,207.4624,440,7.46924901361363
1037313,207.4626,170,12.3020737638382
1037461,207.4922,175,32.9819461789368
1037462,207.4924,175,11.1632885751303
1037463,207.4926,170,11.643442107439
1037464,207.4928,175,9.56264749412004
1037569,207.5138,170,9.99284447977237
1037659,207.5318,460,11.8626697882465
1037702,207.5404,170,19.1560275678837
1037851,207.5702,165,12.3256035375798
1038730,207.746,165,16.6723597826452
1039279,207.8558,175,6.4420320396164
1039280,207.856,185,9.70868658834007
1039522,207.9044,170,10.5947071341466
1039658,207.9316,165,11.5144658851084
1039814,207.9628,170,9.72833140114293
1040307,208.0614,180,3.35610500185153
1040308,208.0616,165,30.6361041597102
1040311,208.0622,175,20.1271699739602
1040312,208.0624,170,10.1880020538571
1041391,208.2782,185,8.7114507815112
1041509,208.3018,165,8.82727058418931
1041767,208.3534,165,7.54435476647467
1041772,208.3544,165,8.97688683069702
1041774,208.3548,165,17.224278580817
1041775,208.355,165,153.133101100769
1041776,208.3552,185,71.096556897753
1041777,208.3554,180,20.6153755683508
1041844,208.3688,165,98.2099137105909
1041845,208.369,165,35.2465855835379
1041846,208.3692,165,17.454989688742
1041847,208.3694,165,14.5366847842027
1041856,208.3712,235,11.1312159102325
1041857,208.3714,185,12.9773945142365
1041860,208.372,455,45.9737628314362
1041861,208.3722,460,79.5839421172313
1041862,208.3724,130,17.7988495834922
1041863,208.3726,180,6.7340764290233
1041867,208.3734,450,51.2051341831797
1041868,208.3736,185,57.2542608952413
1041869,208.3738,180,14.7258996917368
1041887,208.3774,240,9.4393565879701
1042101,208.4202,235,9.24357179020255
1042102,208.4204,185,12.4219107557734
1042112,208.4224,170,4.74748954868044
1042133,208.4266,235,79.0445842790706
1042134,208.4268,180,19.287570933616
1042136,208.4272,350,73.5898034189274
1042137,208.4274,185,94.6782869268334
1042138,208.4276,180,20.5003146956612
1042139,208.4278,165,10.3449921969067
1042225,208.445,225,3.90475874991087
1042226,208.4452,180,6.11784688534398
1042258,208.4516,185,6.00595271268819
1042306,208.4612,170,9.81338435119324
1042347,208.4694,305,5.50703513073933
1042414,208.4828,185,15.3727983126218
1042490,208.498,305,71.1815960047308
1042491,208.4982,185,10.6465528587676
1042492,208.4984,165,11.8400413719802
1042606,208.5212,300,9.7236079223675
1042685,208.537,185,26.9326434978577
1042686,208.5372,185,25.0243963027788
1042784,208.5568,125,9.7717936376396
1042799,208.5598,170,13.9883418725832
1042821,208.5642,350,5.60910703660985
1042936,208.5872,165,78.114451741487
1042937,208.5874,165,35.5324653775442
1042952,208.5904,165,7.17846393576527
1042971,208.5942,170,13.8217596118541
1043110,208.622,170,11.1732084573932
1043156,208.6312,170,11.2753327962404
1043172,208.6344,435,29.3652227555763
1043173,208.6346,185,23.7972226958924
1043208,208.6416,170,15.2752796025905
1043209,208.6418,165,44.6518656236094
1043210,208.642,180,10.6721458451305
1043325,208.665,435,138.249031679189
1043326,208.6652,165,113.536228354125
1043327,208.6654,185,66.5626493680414
1043328,208.6656,180,23.302534391389
1043338,208.6676,355,10.0178398717431
1043339,208.6678,355,6.66003659637086
1043368,208.6736,185,17.8148044471311
1043373,208.6746,185,19.2476662248122
1043374,208.6748,185,8.77706935418297
1043379,208.6758,185,21.9315556682424
1043380,208.676,185,17.3078016685382
1043386,208.6772,355,46.6844141874138
1043387,208.6774,180,25.9550670640845
1043453,208.6906,350,9.12254599727396
1043640,208.728,170,15.4959996058127
1043641,208.7282,165,28.8983340775969
1043867,208.7734,165,6.35573245340152
1044033,208.8066,160,50.8916810221489
1044034,208.8068,165,23.2555551922045
1044056,208.8112,185,8.01804219987137
1044090,208.818,125,10.2021217279456
1044091,208.8182,165,17.7956661132114
1044103,208.8206,170,12.1311809441276
1044104,208.8208,165,13.2230611349609
1044115,208.823,170,36.9862579598562
1044190,208.838,170,7.82172502459789
1044196,208.8392,170,141.117841168107
1044197,208.8394,170,37.8145961138947
1044198,208.8396,165,8.05434617743865
1044233,208.8466,145,9.09712709192426
1044234,208.8468,170,16.9203988010926
1044266,208.8532,225,3.5850779170401
1044267,208.8534,185,19.5476970896133
1044268,208.8536,165,9.35816568416888
1044345,208.869,170,8.62563867421249
1044346,208.8692,170,12.4300152847991
1044347,208.8694,170,18.2326657581938
1044352,208.8704,170,9.77967167960225
1044425,208.885,170,6.14265770065747
1044542,208.9084,300,17.8524791413752
1044543,208.9086,165,12.665091605454
1044833,208.9666,185,7.31584408851816
1045080,209.016,165,7.71692945039785
1045081,209.0162,165,10.8145266319494
1045116,209.0232,165,20.1606075818137
1045121,209.0242,170,14.0197068175472
1045153,209.0306,130,24.0771814690019
1045154,209.0308,130,9.71024044701196
1045162,209.0324,170,11.2641205984584
1045166,209.0332,460,10.5202551999499
1045169,209.0338,170,229.467526783632
1045170,209.034,170,64.8426083886337
1045171,209.0342,165,19.4381143600582
1045172,209.0344,170,18.5016159138691
1045173,209.0346,165,30.1214883129058
1045174,209.0348,165,14.6048575607373
1045175,209.035,165,15.2669740771766
1045176,209.0352,165,9.81486463589375
1045183,209.0366,170,21.6615820975615
1045250,209.05,170,11.6648166167912
1045252,209.0504,300,15.4931378217305
1045253,209.0506,165,10.6884853259725
1045254,209.0508,180,5.09854797351249
1045262,209.0524,165,21.6957207972685
1045418,209.0836,205,66.1118375622278
1045419,209.0838,125,309.197197132242
1045420,209.084,165,310.842836575127
1045421,209.0842,180,445.504678262584
1045422,209.0844,180,139.554595334654
1045423,209.0846,170,170.049730799417
1045424,209.0848,180,77.4859245250702
1045425,209.085,180,20.6815394970485
1045426,209.0852,165,16.0169247253697
1045428,209.0856,170,39.6414916127233
1045429,209.0858,165,26.6555317656137
1045433,209.0866,300,6.90729087030582
1045434,209.0868,165,13.2507285457426
1045436,209.0872,165,53.3921540739529
1045437,209.0874,180,10.3363568521687
1045439,209.0878,165,171.51018374346
1045440,209.088,165,33.9539494154368
1045441,209.0882,180,11.5157188852292
1045442,209.0884,165,13.0150184089523
1045443,209.0886,165,9.0250252050808
1045444,209.0888,170,10.7819290136738
1045445,209.089,165,47.6001342499229
1045446,209.0892,185,34.3084749990873
1045447,209.0894,180,11.7286763373317
1045465,209.093,165,7.89674744931083
1045466,209.0932,165,12.3334335014378
1045468,209.0936,165,53.8942992785663
1045469,209.0938,165,755.248422810831
1045470,209.094,165,306.311627618683
1045471,209.0942,165,66.2207436470511
1045472,209.0944,180,26.077292610737
1045473,209.0946,180,10.7950225331624
1045474,209.0948,165,15.986833239109
1045475,209.095,165,15.4451995504408
1045476,209.0952,300,9.5905441768031
1045483,209.0966,170,501.317227710298
1045484,209.0968,175,65.2681872149046
1045485,209.097,165,24.1567531088012
1045486,209.0972,165,13.6087404258872
1045488,209.0976,165,9.58294047252509
1045489,209.0978,165,23.3204367964802
1045491,209.0982,165,47.6393961064093
1045492,209.0984,165,168.197295084588
1045493,209.0986,175,23.728127738977
1045494,209.0988,185,14.7069224864989
1045495,209.099,170,157.048487088249
1045496,209.0992,165,27.805816678926
1045497,209.0994,165,7.32054718284157
1045511,209.1022,165,7.80974928689442
1045518,209.1036,170,5.59109234734852
1045526,209.1052,165,12.6668980695581
1045543,209.1086,165,18.7874794669273
1045552,209.1104,170,10.7226698026647
1045553,209.1106,165,13.8949171710757
1045560,209.112,165,20.9550889976384
1045561,209.1122,165,11.7996060447621
1045562,209.1124,165,35.9493964901109
1045563,209.1126,180,8.5511123327126
1045568,209.1136,165,8.98331232068567
1045613,209.1226,165,8.56066771369382
1045614,209.1228,165,22.3663048974659
1045616,209.1232,235,33.7988838152421
1045617,209.1234,185,31.3651261197847
1045618,209.1236,165,9.4158579805393
1045621,209.1242,170,9.45540787769846
1045624,209.1248,460,7.35352541891209
1045630,209.126,300,66.100147018145
1045631,209.1262,180,9.61330082415397
1045694,209.1388,165,14.8279483638145
1045695,209.139,165,32.8136093517396
1045702,209.1404,165,10.7363152789187
1045721,209.1442,165,6.66782376028349
1045729,209.1458,165,20.609114544861
1045730,209.146,165,23.2439165385124
1045749,209.1498,165,20.9827510067466
1045751,209.1502,165,21.2189332927988
1045774,209.1548,165,14.799782708616
1045775,209.155,165,22.8938306908021
1045791,209.1582,170,59.2900525340994
1045792,209.1584,170,11.9110120072978
1045868,209.1736,435,4.67888743410532
1045871,209.1742,170,17.2473987048377
1045872,209.1744,165,48.7474909886043
1045873,209.1746,165,68.8088393238532
1045875,209.175,170,15.5620015516577
1045876,209.1752,165,19.5938320430166
1045878,209.1756,160,6.5573832596634
1045879,209.1758,165,16.0023264305001
1045884,209.1768,170,7.5149317245862
1045885,209.177,165,23.5238859011255
1045897,209.1794,460,11.7352054568666
1045910,209.182,170,28.3643187825494
1045911,209.1822,165,18.8686416174859
1045913,209.1826,170,25.5002582229573
1045919,209.1838,170,8.71108619564308
1045920,209.184,165,21.6805265114265
1045938,209.1876,165,52.7406661697522
1045939,209.1878,165,13.0530149999287
1045946,209.1892,170,9.87551017998501
1045962,209.1924,165,36.5602435275122
1045963,209.1926,165,9.04929957328997
1045979,209.1958,165,33.0757494001885
1045981,209.1962,165,20.9873373178686
1046010,209.202,170,32.7363087009013
1046011,209.2022,185,17.0110360446326
1046028,209.2056,170,28.8022503799763
1046029,209.2058,165,9.18026643791862
1046041,209.2082,170,28.0905332286158
1046044,209.2088,165,15.9565218414663
1046045,209.209,165,8.88114568768892
1046049,209.2098,170,32.8484463513333
1046050,209.21,180,8.42071598051717
1046060,209.212,165,6.75184486193684
1046061,209.2122,165,48.9162655144327
1046062,209.2124,175,8.56210192705962
1046068,209.2136,165,27.5930221618376
1046069,209.2138,170,17.1489598563368
1046078,209.2156,170,9.56620981681085
1046081,209.2162,170,21.5348860767508
1046082,209.2164,170,19.6534366624941
1046091,209.2182,165,9.84695300067562
1046129,209.2258,170,9.7154800781949
1046143,209.2286,170,144.794493927813
1046144,209.2288,170,26.5943348442007
1046186,209.2372,170,24.5473194327492
