event_id,file_name,start_sample,event_time_s,peak_rank,frequency_khz,magnitude
102,20221018_121010.mat,4160095,4.160095,1,155,0.0315186425549519
102,20221018_121010.mat,4160095,4.160095,2,210,0.0290664827938841
102,20221018_121010.mat,4160095,4.160095,3,275,0.0272535599680678
103,20221018_121010.mat,4189945,4.189945,1,180,0.0455570825167907
103,20221018_121010.mat,4189945,4.189945,2,255,0.0253167465367743
103,20221018_121010.mat,4189945,4.189945,3,140,0.0243644571601894
104,20221018_121010.mat,4200094,4.200094,1,160,0.0276302696405729
104,20221018_121010.mat,4200094,4.200094,2,130,0.0275897014955963
104,20221018_121010.mat,4200094,4.200094,3,250,0.0245480531256911
105,20221018_121010.mat,4229944,4.229944,1,155,0.0334672902641857
105,20221018_121010.mat,4229944,4.229944,2,185,0.0258638512970548
105,20221018_121010.mat,4229944,4.229944,3,235,0.0243130518120949
106,20221018_121010.mat,4269943,4.269943,1,200,0.0388905472367772
106,20221018_121010.mat,4269943,4.269943,2,175,0.0339010180052083
106,20221018_121010.mat,4269943,4.269943,3,230,0.0309736195621684
107,20221018_121010.mat,4299992,4.299992,1,280,0.0312062783709732
107,20221018_121010.mat,4299992,4.299992,2,165,0.0295487378888809
107,20221018_121010.mat,4299992,4.299992,3,245,0.0290710282111926
108,20221018_121010.mat,4309942,4.309942,1,190,0.027475687912804
108,20221018_121010.mat,4309942,4.309942,2,105,0.0266232412424753
108,20221018_121010.mat,4309942,4.309942,3,225,0.0250218058859132
109,20221018_121010.mat,4319892,4.319892,1,225,0.0276556423817839
109,20221018_121010.mat,4319892,4.319892,2,135,0.0259393952353925
109,20221018_121010.mat,4319892,4.319892,3,160,0.0233865013809831
110,20221018_121010.mat,4429939,4.429939,1,240,0.0320534269113091
110,20221018_121010.mat,4429939,4.429939,2,160,0.029459239675235
110,20221018_121010.mat,4429939,4.429939,3,205,0.0221937950241776
111,20221018_121010.mat,4439889,4.439889,1,165,0.0339976160992835
111,20221018_121010.mat,4439889,4.439889,2,260,0.0274310359902356
111,20221018_121010.mat,4439889,4.439889,3,225,0.0266977380224825
112,20221018_121010.mat,4449839,4.449839,1,170,0.0398835920576654
112,20221018_121010.mat,4449839,4.449839,2,245,0.025470414724158
112,20221018_121010.mat,4449839,4.449839,3,200,0.0247521500523388
113,20221018_121010.mat,4459789,4.459789,1,165,0.0456685685108577
113,20221018_121010.mat,4459789,4.459789,2,230,0.029540306930111
113,20221018_121010.mat,4459789,4.459789,3,440,0.0261311860341965
114,20221018_121010.mat,4499788,4.499788,1,185,0.0412949833954336
114,20221018_121010.mat,4499788,4.499788,2,295,0.025480662039166
114,20221018_121010.mat,4499788,4.499788,3,80,0.0235153752315431
115,20221018_121010.mat,4539787,4.539787,1,210,0.0269633520037964
115,20221018_121010.mat,4539787,4.539787,2,165,0.02687532390223
115,20221018_121010.mat,4539787,4.539787,3,125,0.024637353592708
116,20221018_121010.mat,4609835,4.609835,1,285,0.0252872535073311
116,20221018_121010.mat,4609835,4.609835,2,175,0.024355622124545
116,20221018_121010.mat,4609835,4.609835,3,335,0.0234783056968548
117,20221018_121010.mat,4649635,4.649635,1,215,0.0353177652093397
117,20221018_121010.mat,4649635,4.649635,2,160,0.0291204919088279
117,20221018_121010.mat,4649635,4.649635,3,260,0.0249244201966172
118,20221018_121010.mat,4669734,4.669734,1,255,0.0340048250393018
118,20221018_121010.mat,4669734,4.669734,2,220,0.0337833348436836
118,20221018_121010.mat,4669734,4.669734,3,160,0.0336376022330465
119,20221018_121010.mat,4679684,4.679684,1,170,0.0354528263713787
119,20221018_121010.mat,4679684,4.679684,2,220,0.0309159408024967
119,20221018_121010.mat,4679684,4.679684,3,270,0.0242211011313297
120,20221018_121010.mat,4709733,4.709733,1,245,0.0314103468029586
120,20221018_121010.mat,4709733,4.709733,2,170,0.028993608681788
120,20221018_121010.mat,4709733,4.709733,3,340,0.0284752676765925
121,20221018_121010.mat,4749732,4.749732,1,220,0.0318021711301105
121,20221018_121010.mat,4749732,4.749732,2,180,0.0312024304030233
121,20221018_121010.mat,4749732,4.749732,3,275,0.0267855480285395
122,20221018_121010.mat,4759682,4.759682,1,160,0.0439490973790503
122,20221018_121010.mat,4759682,4.759682,2,340,0.0272506442723167
122,20221018_121010.mat,4759682,4.759682,3,215,0.02713218239327
123,20221018_121010.mat,4769632,4.769632,1,280,0.0300113098117067
123,20221018_121010.mat,4769632,4.769632,2,240,0.0286606824547553
123,20221018_121010.mat,4769632,4.769632,3,305,0.0269701968730742
124,20221018_121010.mat,4819581,4.819581,1,225,0.0318747191414303
124,20221018_121010.mat,4819581,4.819581,2,180,0.0277618339715043
124,20221018_121010.mat,4819581,4.819581,3,325,0.0253087420899859
125,20221018_121010.mat,4859580,4.85958,1,170,0.0331557294138115
125,20221018_121010.mat,4859580,4.85958,2,235,0.0265349874102985
125,20221018_121010.mat,4859580,4.85958,3,195,0.0226281536934108
126,20221018_121010.mat,4889629,4.889629,1,110,0.0283884756983517
126,20221018_121010.mat,4889629,4.889629,2,245,0.0272137545871297
126,20221018_121010.mat,4889629,4.889629,3,345,0.0264858411666346
127,20221018_121010.mat,4899579,4.899579,1,225,0.029202370658373
127,20221018_121010.mat,4899579,4.899579,2,185,0.0268360520500733
127,20221018_121010.mat,4899579,4.899579,3,60,0.0242224336138111
128,20221018_121010.mat,4979577,4.979577,1,215,0.0401249880283196
128,20221018_121010.mat,4979577,4.979577,2,175,0.0291121805402366
128,20221018_121010.mat,4979577,4.979577,3,255,0.02630317045876
129,20221018_121010.mat,4989527,4.989527,1,165,0.0462948548586448
129,20221018_121010.mat,4989527,4.989527,2,215,0.0365279315832324
129,20221018_121010.mat,4989527,4.989527,3,190,0.0253085877426613
130,20221018_121010.mat,4999477,4.999477,1,185,0.03506274724627
130,20221018_121010.mat,4999477,4.999477,2,285,0.0288082067502486
130,20221018_121010.mat,4999477,4.999477,3,255,0.0251934529995245
131,20221018_121015.mat,12736,0.012736,1,160,0.0324827618193464
131,20221018_121015.mat,12736,0.012736,2,265,0.028721805531215
131,20221018_121015.mat,12736,0.012736,3,185,0.0252682794335862
132,20221018_121015.mat,72834,0.072834,1,140,0.0287263118424295
132,20221018_121015.mat,72834,0.072834,2,235,0.0274112470775737
132,20221018_121015.mat,72834,0.072834,3,210,0.0263222590422817
133,20221018_121015.mat,122783,0.122783,1,240,0.0340012586400247
133,20221018_121015.mat,122783,0.122783,2,280,0.0310765969469412
133,20221018_121015.mat,122783,0.122783,3,340,0.0255778350170932
134,20221018_121015.mat,152633,0.152633,1,220,0.0389789852797409
134,20221018_121015.mat,152633,0.152633,2,160,0.035405851221172
134,20221018_121015.mat,152633,0.152633,3,190,0.0267409827527814
135,20221018_121015.mat,192632,0.192632,1,185,0.0303275697847078
135,20221018_121015.mat,192632,0.192632,2,245,0.0240946045698611
135,20221018_121015.mat,192632,0.192632,3,25,0.0232231161649955
136,20221018_121015.mat,212731,0.212731,1,240,0.0345538184628951
136,20221018_121015.mat,212731,0.212731,2,115,0.0309920034301149
136,20221018_121015.mat,212731,0.212731,3,200,0.0260139942561669
137,20221018_121015.mat,232631,0.232631,1,185,0.0360086356103067
137,20221018_121015.mat,232631,0.232631,2,275,0.0233561067705692
137,20221018_121015.mat,232631,0.232631,3,220,0.0230475377188358
