event_index,time_s,peak_frequency_khz,peak_magnitude
130634,26.1268,160,8.75943698574561
145157,29.0314,160,12.9018265633005
197974,39.5948,160,39.432296454175
258206,51.6412,160,13.0625786708992
284406,56.8812,160,7.22073407729079
295964,59.1928,160,9.99359515469683
314013,62.8026,160,15.1501529574778
355632,71.1264,160,7.63283840232211
369763,73.9526,160,93.5640354689111
374917,74.9834,175,13.7536768994824
386799,77.3598,160,13.9131760477816
412465,82.493,160,9.86639729532071
414408,82.8816,160,8.90120455388452
414736,82.9472,160,16.4165765652272
458668,91.7336,160,8.5595700554538
472045,94.409,160,15.2678950817103
487952,97.5904,160,16.4169534886713
501066,100.2132,160,9.110797897206
505298,101.0596,160,11.7760827414007
505476,101.0952,165,16.6796774881346
505477,101.0954,160,39.4429246137032
521477,104.2954,160,11.2238683802705
521478,104.2956,175,9.82482938091921
522412,104.4824,160,6.13947082555154
524253,104.8506,160,10.9881862836824
529308,105.8616,200,3.42109262375028
529309,105.8618,160,14.3796190664142
543852,108.7704,160,9.10776421152625
547086,109.4172,160,12.3357092787834
550061,110.0122,160,9.88040756187046
550062,110.0124,160,77.6776241408878
550063,110.0126,165,10.9691056545245
550075,110.015,160,495.805104709999
550076,110.0152,160,41.9434940237105
553335,110.667,160,8.58638304742895
554326,110.8652,230,13.1748098495807
558271,111.6542,160,7.42991102511916
558280,111.656,160,85.286590168957
558317,111.6634,230,7.99297916060728
558888,111.7776,225,6.59017168313919
559372,111.8744,160,10.2496181144463
560671,112.1342,175,10.2547265071373
560739,112.1478,160,11.8525071466025
578206,115.6412,160,14.4791123633697
578207,115.6414,160,23.5507935788637
578619,115.7238,165,11.8108509361923
581453,116.2906,230,6.37463925333177
581854,116.3708,160,8.47151868236551
581855,116.371,160,7.2708004118819
585083,117.0166,160,6.77437208621062
588300,117.66,165,20.6075570912869
593332,118.6664,160,9.92815243234219
595383,119.0766,160,43.1170916806566
595508,119.1016,230,8.10682180128011
596314,119.2628,160,10.2022542611785
596315,119.263,160,41.3633951023421
597456,119.4912,160,18.025855540209
597457,119.4914,160,13.9511110850164
597812,119.5624,160,41.3776531059106
604067,120.8134,230,19.5351315590763
604672,120.9344,160,13.8959250624788
604699,120.9398,160,7.45935726893547
606763,121.3526,165,6.42989986055554
607137,121.4274,160,12.5735457662333
609742,121.9484,160,16.7219495673225
609919,121.9838,160,38.2735337240386
609920,121.984,160,52.0167247313758
610566,122.1132,160,10.6328819541054
615389,123.0778,160,26.6350872883746
615668,123.1336,160,15.1742502469551
617215,123.443,160,12.4780578869056
617838,123.5676,160,18.5959346664733
622206,124.4412,155,13.912188026997
622278,124.4556,155,16.8359601023404
623034,124.6068,160,9.4085898688038
623035,124.607,155,10.9363167020717
626412,125.2824,160,11.6246440620321
626918,125.3836,160,21.755674735228
634547,126.9094,160,34.6512121498863
635918,127.1836,155,7.14933075972737
635919,127.1838,160,49.5327764460219
635920,127.184,160,20.8163599695735
636854,127.3708,160,12.2925784137122
636855,127.371,160,12.1391858310496
638762,127.7524,155,14.8738233165062
638775,127.755,155,7.3984471484525
638777,127.7554,155,18.0378090904992
638778,127.7556,160,59.4855183937325
638887,127.7774,155,14.8144462098654
638888,127.7776,160,9.72884061181617
639066,127.8132,160,13.4372868693564
639069,127.8138,160,31.9069839102174
639071,127.8142,155,10.0823826387094
639072,127.8144,155,21.0531263350963
655026,131.0052,230,10.5156814174533
655567,131.1134,160,14.417201332475
655602,131.1204,190,13.2236657898837
655603,131.1206,180,20.959832388035
671877,134.3754,225,7.63751705163402
674358,134.8716,225,6.50851132270267
678034,135.6068,160,25.9125174443132
678035,135.607,160,23.9740589815109
682122,136.4244,165,12.8024500044922
682732,136.5464,160,50.9203514629805
682733,136.5466,160,13.9965618826875
683587,136.7174,160,7.83990839650423
686899,137.3798,165,12.9518510482075
687806,137.5612,160,19.6124944282812
694163,138.8326,180,10.593188511161
695001,139.0002,165,11.3409742013713
698956,139.7912,165,36.5288626089129
698957,139.7914,160,58.8485974020536
700327,140.0654,160,11.5316402593892
702039,140.4078,165,57.8372157754245
702040,140.408,180,50.0549228798663
702067,140.4134,160,26.2821924186538
702863,140.5726,160,13.486019430408
703325,140.665,160,82.5442030805859
703326,140.6652,180,36.534092467125
703328,140.6656,170,6.40825670068003
703329,140.6658,160,6.59483311702884
709893,141.9786,160,8.90405345731356
709894,141.9788,160,17.7460509345951
710291,142.0582,160,9.16705668120144
711558,142.3116,180,10.0518748804781
714049,142.8098,160,7.87468845242657
714273,142.8546,160,12.0762902142559
714295,142.859,155,10.360785796404
714296,142.8592,160,29.8397998823229
717258,143.4516,160,12.0649194270538
717450,143.49,160,22.1851928711934
718288,143.6576,150,7.30991009831566
724109,144.8218,160,25.3216612496588
728184,145.6368,225,11.7193863604327
728827,145.7654,275,16.8532532666763
728828,145.7656,170,13.557653159975
731035,146.207,160,11.7015021931672
731190,146.238,280,7.43629740019893
731213,146.2426,275,5.76256414323034
731214,146.2428,280,8.12958391258841
731234,146.2468,235,15.4178620512826
731235,146.247,160,317.002733582714
731236,146.2472,160,64.1455721431646
731237,146.2474,225,37.9842669925924
731238,146.2476,155,348.941100178005
731239,146.2478,170,39.6552589731078
732857,146.5714,165,11.8803932726372
733382,146.6764,165,32.1025045354514
733383,146.6766,160,80.6979601689198
733409,146.6818,225,21.2130093140492
733410,146.682,165,10.7555731601805
733413,146.6826,225,24.7205410972131
733414,146.6828,160,21.2733003251874
733415,146.683,155,18.1929215513676
733416,146.6832,155,109.530177408926
733417,146.6834,160,19.3822309650826
733418,146.6836,160,11.4679959668387
733420,146.684,160,20.5800308995343
734429,146.8858,160,8.3748974133469
734430,146.886,160,26.0013098012158
737266,147.4532,165,45.7511219384688
737267,147.4534,160,20.3172588301221
738789,147.7578,160,43.9265220063438
740486,148.0972,165,9.58441096673775
742035,148.407,160,32.8500573988583
742037,148.4074,165,9.01804123717689
742038,148.4076,160,15.9249048606921
742097,148.4194,160,7.80100288941962
742098,148.4196,160,14.0395042218562
742155,148.431,160,13.1752782929133
742338,148.4676,160,10.8019997688824
743879,148.7758,165,16.8652586540459
743907,148.7814,160,18.6252826114077
743910,148.782,165,30.4999887973012
744540,148.908,160,9.12835169421486
