event_id,file_name,start_sample,event_time_s,peak_rank,frequency_khz,magnitude
1,20221018_110039.mat,83779,0.083779,1,155,0.0432153040050188
2,20221018_110039.mat,153628,0.153628,1,160,0.031005858494081
3,20221018_110039.mat,183478,0.183478,1,155,0.0306454326741886
4,20221018_110039.mat,213328,0.213328,1,160,0.0391257209526549
5,20221018_110039.mat,452924,0.452924,1,165,0.0408174999170166
6,20221018_110039.mat,502873,0.502873,1,170,0.0290811663221691
7,20221018_110039.mat,544862,0.544862,1,165,0.0958676530420665
8,20221018_110039.mat,545061,0.545061,1,165,0.128481077370577
9,20221018_110039.mat,631029,0.631029,1,160,0.0942245445498161
10,20221018_110039.mat,631228,0.631228,1,160,0.13512185850023
11,20221018_110039.mat,672421,0.672421,1,180,0.0408354058435721
12,20221018_110039.mat,708440,0.70844,1,340,0.0793357386241726
13,20221018_110039.mat,752220,0.75222,1,185,0.0312817201346016
14,20221018_110039.mat,872018,0.872018,1,280,0.0285557423024181
15,20221018_110039.mat,971916,0.971916,1,280,0.0360670408675961
16,20221018_110039.mat,1091515,1.091515,1,155,0.0315107703568198
17,20221018_110039.mat,1141464,1.141464,1,155,0.0331559697273198
18,20221018_110039.mat,1189224,1.189224,1,160,0.125517629289216
19,20221018_110039.mat,1360961,1.360961,1,160,0.0270709441212332
20,20221018_110039.mat,1391010,1.39101,1,185,0.0455139121169321
21,20221018_110039.mat,1510609,1.510609,1,225,0.0369319780714991
22,20221018_110039.mat,1610507,1.610507,1,170,0.0384980464298053
23,20221018_110039.mat,1720156,1.720156,1,185,0.0295321256633094
24,20221018_110039.mat,1820054,1.820054,1,160,0.034795882923837
25,20221018_110039.mat,1929703,1.929703,1,170,0.0481938572046313
26,20221018_110039.mat,1979652,1.979652,1,175,0.0430790737405564
27,20221018_110039.mat,1999552,1.999552,1,255,0.0292517427355834
28,20221018_110039.mat,2108007,2.108007,1,160,0.0533795212474375
29,20221018_110039.mat,2169299,2.169299,1,175,0.0331789576942557
30,20221018_110039.mat,2268998,2.268998,1,160,0.0307488817955835
31,20221018_110039.mat,2299047,2.299047,1,220,0.0283647190562721
32,20221018_110039.mat,2308997,2.308997,1,285,0.0257518644311229
33,20221018_110039.mat,2398746,2.398746,1,160,0.0397911354711413
34,20221018_110039.mat,2418845,2.418845,1,165,0.0397545276674867
35,20221018_110039.mat,2538444,2.538444,1,235,0.0291909287231087
36,20221018_110039.mat,2548394,2.548394,1,170,0.0299374504051532
37,20221018_110039.mat,2568493,2.568493,1,185,0.034575722886887
38,20221018_110039.mat,2668192,2.668192,1,245,0.0306080061114939
39,20221018_110039.mat,2728091,2.728091,1,180,0.0515630916586389
40,20221018_110039.mat,2847889,2.847889,1,220,0.0342242733920231
41,20221018_110039.mat,2897639,2.897639,1,185,0.0303563834306812
42,20221018_110039.mat,3226984,3.226984,1,170,0.0307405421605154
43,20221018_110039.mat,3266983,3.266983,1,215,0.0346260172705518
44,20221018_110039.mat,3446481,3.446481,1,205,0.035913872046639
45,20221018_110039.mat,3536429,3.536429,1,165,0.0279266675585165
46,20221018_110039.mat,3586179,3.586179,1,160,0.03107246515407
47,20221018_110039.mat,3594736,3.594736,1,155,5.02412425107803
48,20221018_110039.mat,3594935,3.594935,1,160,1.27797757979411
49,20221018_110039.mat,3595134,3.595134,1,160,0.428890929729714
50,20221018_110039.mat,3595333,3.595333,1,160,0.131007605335234
51,20221018_110039.mat,3696027,3.696027,1,225,0.0341279979094186
52,20221018_110039.mat,3875525,3.875525,1,175,0.0284493740879833
53,20221018_110039.mat,3905574,3.905574,1,255,0.0280929532722204
54,20221018_110039.mat,3955523,3.955523,1,225,0.0264062782431293
55,20221018_110039.mat,3975423,3.975423,1,180,0.0378481688980054
56,20221018_110039.mat,4065172,4.065172,1,195,0.0286515716610372
57,20221018_110039.mat,4075122,4.075122,1,140,0.0317649409402957
58,20221018_110039.mat,4254819,4.254819,1,165,0.0385863032935077
59,20221018_110039.mat,4404467,4.404467,1,165,0.0324131627910483
60,20221018_110039.mat,4424367,4.424367,1,170,0.0375124179187396
61,20221018_110039.mat,4474316,4.474316,1,245,0.0384898664120132
62,20221018_110039.mat,4514116,4.514116,1,165,0.0447753772009006
63,20221018_110039.mat,4544165,4.544165,1,225,0.0304189079357505
64,20221018_110039.mat,4574015,4.574015,1,175,0.0327613630942035
65,20221018_110039.mat,4654013,4.654013,1,175,0.0294317246684501
66,20221018_110039.mat,4663963,4.663963,1,180,0.0309342722008003
67,20221018_110039.mat,4773612,4.773612,1,160,0.046078637442142
68,20221018_110039.mat,4893410,4.89341,1,165,0.0445515117647857
69,20221018_110044.mat,10348,0.010348,1,195,0.11654550219635
70,20221018_110044.mat,10547,0.010547,1,160,0.988476398612702
71,20221018_110044.mat,10746,0.010746,1,175,0.0935614473818108
72,20221018_110044.mat,192632,0.192632,1,165,0.038406820998392
73,20221018_110044.mat,262481,0.262481,1,245,0.0305136325869666
74,20221018_110044.mat,287953,0.287953,1,230,0.0443765817360906
75,20221018_110044.mat,322380,0.32238,1,255,0.0300880239834454
76,20221018_110044.mat,356011,0.356011,1,225,0.701470741290439
77,20221018_110044.mat,356210,0.35621,1,180,0.72356698384485
78,20221018_110044.mat,356409,0.356409,1,160,0.149771657853115
79,20221018_110044.mat,358200,0.3582,1,160,0.0600279003575743
80,20221018_110044.mat,422079,0.422079,1,185,0.0308917927266061
81,20221018_110044.mat,462078,0.462078,1,175,0.0459564480699958
82,20221018_110044.mat,512027,0.512027,1,230,0.0361322669253922
83,20221018_110044.mat,530932,0.530932,1,180,0.812747571984129
84,20221018_110044.mat,531131,0.531131,1,175,0.403984970917213
85,20221018_110044.mat,531330,0.53133,1,175,0.0766520378670989
86,20221018_110044.mat,551827,0.551827,1,220,0.0289982238851549
87,20221018_110044.mat,591826,0.591826,1,200,0.0285784557209574
88,20221018_110044.mat,681575,0.681575,1,225,0.0372471916366304
89,20221018_110044.mat,696500,0.6965,1,160,1.14819209536189
90,20221018_110044.mat,696699,0.696699,1,160,0.224894100119433
91,20221018_110044.mat,696898,0.696898,1,160,0.169245536551528
92,20221018_110044.mat,700679,0.700679,1,170,0.808134138418227
93,20221018_110044.mat,700878,0.700878,1,160,1.16528043283522
