event_id,file_name,event_time_s,peak_rank,frequency_khz,magnitude
85,20221018_103525.mat,0.867839,1,160.0,0.13488705395023218
85,20221018_103525.mat,0.867839,2,185.0,0.030973706328821172
85,20221018_103525.mat,0.867839,3,370.0,0.018970903164302496
86,20221018_103525.mat,0.887938,1,185.0,0.18586658413597276
86,20221018_103525.mat,0.887938,2,165.0,0.09905441335448431
86,20221018_103525.mat,0.887938,3,135.0,0.04941958446707635
87,20221018_103525.mat,0.937489,1,165.0,0.12030263747902904
87,20221018_103525.mat,0.937489,2,105.0,0.03943137747616448
87,20221018_103525.mat,0.937489,3,200.0,0.034484736956798524
88,20221018_103525.mat,0.937688,1,185.0,0.06660684507730703
88,20221018_103525.mat,0.937688,2,160.0,0.055345883940351226
88,20221018_103525.mat,0.937688,3,115.0,0.047245137541832634
89,20221018_103525.mat,0.9552,1,115.0,0.05236175933941349
89,20221018_103525.mat,0.9552,2,160.0,0.02927277588559161
89,20221018_103525.mat,0.9552,3,195.0,0.026275004855565887
90,20221018_103525.mat,0.960374,1,165.0,0.07153319562918059
90,20221018_103525.mat,0.960374,2,215.0,0.029288914222029415
90,20221018_103525.mat,0.960374,3,185.0,0.028121262152278843
91,20221018_103525.mat,0.966145,1,115.0,0.05956913880100333
91,20221018_103525.mat,0.966145,2,165.0,0.05544368569083486
91,20221018_103525.mat,0.966145,3,250.0,0.022985370146792104
92,20221018_103525.mat,1.006343,1,165.0,0.05961475325821109
92,20221018_103525.mat,1.006343,2,305.0,0.029400886651236146
92,20221018_103525.mat,1.006343,3,340.0,0.02887137415863246
93,20221018_103525.mat,1.022462,1,165.0,0.08490549189464602
93,20221018_103525.mat,1.022462,2,130.0,0.02543232878797077
93,20221018_103525.mat,1.022462,3,185.0,0.025020280067412286
94,20221018_103525.mat,1.033805,1,170.0,0.10186508086930231
94,20221018_103525.mat,1.033805,2,150.0,0.060108690197647446
94,20221018_103525.mat,1.033805,3,450.0,0.022770838029888184
95,20221018_103525.mat,1.04873,1,165.0,0.07852848863489613
95,20221018_103525.mat,1.04873,2,190.0,0.030879435935965045
95,20221018_103525.mat,1.04873,3,105.0,0.022934468286703296
96,20221018_103525.mat,1.08256,1,160.0,0.08371413621033341
96,20221018_103525.mat,1.08256,2,140.0,0.03856553941558579
96,20221018_103525.mat,1.08256,3,185.0,0.028145292110609104
97,20221018_103525.mat,1.08455,1,165.0,0.056063709612182266
97,20221018_103525.mat,1.08455,2,110.0,0.031240388686098852
97,20221018_103525.mat,1.08455,3,335.0,0.01965691873524374
98,20221018_103525.mat,1.093107,1,170.0,0.09804372669665394
98,20221018_103525.mat,1.093107,2,150.0,0.040981231779115
98,20221018_103525.mat,1.093107,3,335.0,0.031892457195282886
99,20221018_103525.mat,1.097087,1,160.0,0.08503101216470114
99,20221018_103525.mat,1.097087,2,185.0,0.04428713986322238
99,20221018_103525.mat,1.097087,3,255.0,0.02026147176911314
