event_index,time_s,peak_frequency_khz,peak_magnitude
817657,163.5314,175,15.0984401412087
818336,163.6672,170,5.48280365940854
819342,163.8684,175,10.7276151218292
819919,163.9838,165,10.9860804602171
819920,163.984,175,10.8879164478147
820412,164.0824,175,12.9224883920159
820597,164.1194,180,8.00854780308836
820732,164.1464,175,19.2428775515448
821114,164.2228,165,7.84494124684165
821415,164.283,175,10.3443808269044
821686,164.3372,230,30.7300272220241
824718,164.9436,180,5.88343049185642
825332,165.0664,160,56.0702731760828
825333,165.0666,155,11.4909172581448
826459,165.2918,175,11.389708953378
826801,165.3602,180,9.65694433596961
827279,165.4558,180,8.08871312431248
827886,165.5772,160,13.8163055786892
828326,165.6652,160,17.5494114055099
828509,165.7018,175,8.57417824557107
829195,165.839,340,9.23830052734331
829304,165.8608,175,11.3600669814625
829536,165.9072,175,12.245495812187
830015,166.003,175,9.76357613130909
830053,166.0106,175,13.2499195203749
830121,166.0242,170,6.24955142264243
833551,166.7102,175,9.19775536509551
833767,166.7534,225,13.075644645522
833988,166.7976,175,8.18776877296029
834919,166.9838,175,19.730332211697
834920,166.984,165,39.6037637017283
834921,166.9842,155,50.7283776709949
834922,166.9844,165,5.784278596655
834929,166.9858,215,4.54228602915062
834930,166.986,160,44.1388661878665
834945,166.989,165,27.9409625573941
834946,166.9892,165,16.8336473121832
834963,166.9926,155,188.611845101762
834964,166.9928,155,32.3804218964168
834965,166.993,160,6.40775663302685
835031,167.0062,180,4.47298668622259
835032,167.0064,175,18.158993376361
835042,167.0084,155,9.51056829506335
835043,167.0086,160,50.8909372135042
835104,167.0208,340,8.1551899168906
835181,167.0362,175,10.3628741531577
835250,167.05,160,16.8364219100206
835251,167.0502,180,12.0396943360163
835378,167.0756,170,7.36572332057073
835379,167.0758,170,28.7455630838112
835380,167.076,155,80.1011279894693
835381,167.0762,155,15.0775994828466
835384,167.0768,160,21.188768991601
835385,167.077,165,7.6819661411507
835399,167.0798,160,17.6046431018242
835400,167.08,160,13.3788731460284
835402,167.0804,165,64.561615121573
835403,167.0806,160,31.0891626462318
835728,167.1456,175,6.09646041989921
836300,167.26,165,7.41016319040634
844479,168.8958,190,3.35070127517188
844480,168.896,180,9.46186835023925
844574,168.9148,160,11.1030236807361
844575,168.915,175,7.4144155442685
844580,168.916,160,21.5089810477196
844804,168.9608,160,11.712194188963
845308,169.0616,200,22.2716900978068
845327,169.0654,160,70.657889332488
845328,169.0656,160,12.1882029882638
845525,169.105,160,22.5818359484553
845526,169.1052,160,9.24406057615757
845823,169.1646,230,8.64415963243504
845826,169.1652,160,7.74028181540446
845840,169.168,160,7.85871752700267
845875,169.175,165,11.8365893180874
845877,169.1754,160,12.0060003932427
845891,169.1782,160,8.33734898827689
846053,169.2106,225,7.26590272057204
847136,169.4272,160,19.29554270977
847634,169.5268,160,11.1833836726375
848153,169.6306,160,8.81410078138759
848594,169.7188,160,5.50219383144135
849138,169.8276,165,6.43971121795063
852352,170.4704,180,9.21646964513484
852353,170.4706,160,12.9085364664099
852354,170.4708,180,21.6959612545089
852356,170.4712,160,559.528059568878
852357,170.4714,160,331.313102962159
852358,170.4716,160,52.1432096818673
852370,170.474,230,5.08393461222971
852385,170.477,155,36.8121030524535
852386,170.4772,175,9.0711795063513
852387,170.4774,230,243.676072553593
852388,170.4776,175,386.917207748719
852389,170.4778,160,48.936741930349
852390,170.478,160,9.88635896965771
852862,170.5724,165,5.77839993604286
853044,170.6088,160,10.5506421723908
853045,170.609,160,17.1930784900007
853975,170.795,160,7.37444229061979
856479,171.2958,185,55.115212488493
856480,171.296,160,20.0365518197937
857448,171.4896,175,20.7753348044063
859775,171.955,190,13.7876417301391
859776,171.9552,155,57.4841853360692
859825,171.965,160,8.51919695470202
859915,171.983,160,7.32596287584011
859952,171.9904,155,8.41211411910276
860033,172.0066,160,7.36517438509757
860330,172.066,155,6.53404178890708
860481,172.0962,160,6.83613442814602
860801,172.1602,160,17.4356704417644
861777,172.3554,160,14.0371712583951
863436,172.6872,160,10.697221052157
863521,172.7042,155,11.0045637155487
863607,172.7214,180,5.14180140793509
863608,172.7216,160,10.7081709319654
863740,172.748,160,9.55572946576813
865099,173.0198,165,34.1597861100759
865501,173.1002,185,6.90638974079076
865502,173.1004,160,13.7637857375817
866098,173.2196,230,6.64235587629677
866175,173.235,175,7.5003243278272
866375,173.275,175,26.1935027083252
866771,173.3542,175,6.38524616562606
866982,173.3964,165,7.81442908498969
867473,173.4946,150,8.509299899759
867533,173.5066,175,12.7760581257558
867799,173.5598,175,25.855931573325
867800,173.56,160,7.07310882944485
867865,173.573,155,6.86099041009333
868731,173.7462,175,17.1782124229694
868869,173.7738,230,8.30048652511825
875083,175.0166,165,28.8699151196268
876909,175.3818,180,17.7854430370828
876910,175.382,180,10.6611170776803
876912,175.3824,175,12.3726594638079
876952,175.3904,160,72.9419030883388
876953,175.3906,160,24.7133766889711
877609,175.5218,230,10.9972618154167
877624,175.5248,160,224.708928486867
877625,175.525,155,40.7521145696648
877626,175.5252,135,8.71276058791777
878223,175.6446,155,18.9923814631351
878472,175.6944,165,13.5919313515566
878474,175.6948,160,436.644905168156
878475,175.695,160,97.7640671227786
878476,175.6952,155,59.1047009198147
878477,175.6954,155,9.08959307232361
878483,175.6966,160,63.3180135742512
878484,175.6968,160,9.49410604605742
878507,175.7014,160,92.9867233337537
878508,175.7016,150,134.043967262555
878509,175.7018,155,36.2228371970251
878515,175.703,145,3.12784283253718
878516,175.7032,180,25.8986140400849
878519,175.7038,225,99.2182208650307
878520,175.704,155,26.2527220881708
878521,175.7042,160,12.7789734706352
879416,175.8832,165,43.0699070733929
879417,175.8834,160,34.4109266104409
880930,176.186,165,8.9462888467683
881396,176.2792,170,90.3085381699383
881397,176.2794,160,48.5514579226747
882757,176.5514,165,5.0953870186807
884603,176.9206,160,14.704436988595
885488,177.0976,165,69.6053461671157
885489,177.0978,160,27.5548398098372
891424,178.2848,160,13.6429526731718
891425,178.285,155,12.4058067038396
