event_id,file_name,start_sample,event_time_s,peak_rank,frequency_khz,magnitude
1,20221018_134234.mat,221288,0.221288,1,145.0,0.07224100988593252
2,20221018_134234.mat,221487,0.221487,1,165.0,0.11012686501303556
3,20221018_134234.mat,1581851,1.581851,1,165.0,0.38355914050657647
4,20221018_134234.mat,1582050,1.58205,1,165.0,0.07166717175757209
5,20221018_134234.mat,1976468,1.976468,1,165.0,0.0817872174505556
6,20221018_134234.mat,1976667,1.976667,1,165.0,0.0927430897272011
7,20221018_134234.mat,2109002,2.109002,1,165.0,0.09858149684844991
8,20221018_134234.mat,3267580,3.26758,1,160.0,0.20644216786425265
9,20221018_134234.mat,3267779,3.267779,1,165.0,0.08513568691171527
10,20221018_134234.mat,3288077,3.288077,1,165.0,0.21503518123133308
11,20221018_134234.mat,3288276,3.288276,1,165.0,0.09244548415406605
12,20221018_134234.mat,3694435,3.694435,1,170.0,0.15946887135232987
13,20221018_134234.mat,3694634,3.694634,1,175.0,0.08428531291763945
14,20221018_134234.mat,3704385,3.704385,1,165.0,0.04930631203197736
15,20221018_134234.mat,3704584,3.704584,1,165.0,0.2984508289695607
16,20221018_134234.mat,3704783,3.704783,1,165.0,0.08282949760982489
17,20221018_134239.mat,1769309,1.769309,1,165.0,0.057305179634797414
18,20221018_134239.mat,2214074,2.214074,1,165.0,0.10632950651532026
19,20221018_134239.mat,2214273,2.214273,1,175.0,0.07134526093591297
20,20221018_134239.mat,2224024,2.224024,1,165.0,0.04435637989853956
21,20221018_134239.mat,2251685,2.251685,1,170.0,0.06427053196069392
22,20221018_134239.mat,3420611,3.420611,1,165.0,0.09626826428828573
23,20221018_134239.mat,3714136,3.714136,1,165.0,0.15441700912260342
24,20221018_134239.mat,3874530,3.87453,1,165.0,0.09067925472040331
25,20221018_134239.mat,4122285,4.122285,1,165.0,0.26556685188049467
26,20221018_134239.mat,4122484,4.122484,1,185.0,0.08620840558573542
27,20221018_134239.mat,4145767,4.145767,1,170.0,0.07820166757042975
28,20221018_134239.mat,4168055,4.168055,1,165.0,0.08935305980194347
29,20221018_134239.mat,4168254,4.168254,1,165.0,0.05857792547418896
30,20221018_134239.mat,4168453,4.168453,1,170.0,0.08902683290319414
31,20221018_134239.mat,4180791,4.180791,1,140.0,0.05982024832503993
32,20221018_134239.mat,4180990,4.18099,1,185.0,0.11707759506674627
33,20221018_134239.mat,4486256,4.486256,1,160.0,0.11657177980932311
34,20221018_134239.mat,4486455,4.486455,1,170.0,0.07727467803107282
35,20221018_134239.mat,4598094,4.598094,1,165.0,0.108077325640457
36,20221018_134239.mat,4831521,4.831521,1,165.0,0.07997055357794779
37,20221018_134244.mat,48158,0.048158,1,165.0,0.11965690252634201
38,20221018_134244.mat,61690,0.06169,1,165.0,0.0949014002814712
39,20221018_134244.mat,88754,0.088754,1,165.0,0.13076714245796756
40,20221018_134244.mat,240790,0.24079,1,165.0,0.13688609205034413
41,20221018_134244.mat,278202,0.278202,1,165.0,0.06884070316508863
42,20221018_134244.mat,278401,0.278401,1,165.0,0.06773213186392768
43,20221018_134244.mat,415711,0.415711,1,165.0,0.09991881328880553
44,20221018_134244.mat,465461,0.465461,1,165.0,0.07615838242487535
45,20221018_134244.mat,515609,0.515609,1,165.0,0.1890081844502267
46,20221018_134244.mat,546255,0.546255,1,145.0,0.10720740796217236
47,20221018_134244.mat,546454,0.546454,1,165.0,0.26055726715538496
48,20221018_134244.mat,576702,0.576702,1,130.0,0.08540779488936054
49,20221018_134244.mat,671028,0.671028,1,165.0,0.11204746512490076
50,20221018_134244.mat,869829,0.869829,1,165.0,0.0759030351459377
51,20221018_134244.mat,874207,0.874207,1,175.0,0.05992467231457723
52,20221018_134244.mat,885948,0.885948,1,160.0,0.060023033646583415
53,20221018_134244.mat,886147,0.886147,1,165.0,0.10046631133273057
54,20221018_134244.mat,897689,0.897689,1,165.0,0.09439570103236126
55,20221018_134244.mat,979080,0.97908,1,165.0,0.1948698286139817
56,20221018_134244.mat,1009527,1.009527,1,160.0,0.05482278644959914
57,20221018_134244.mat,1036989,1.036989,1,170.0,0.0984038115906955
58,20221018_134244.mat,1059476,1.059476,1,160.0,0.08793011804996992
59,20221018_134244.mat,1129723,1.129723,1,165.0,0.06831879337668675
60,20221018_134244.mat,1142658,1.142658,1,165.0,0.12629951004038406
61,20221018_134244.mat,1147036,1.147036,1,165.0,0.06997909901248851
62,20221018_134244.mat,1157384,1.157384,1,175.0,0.07067829576669729
63,20221018_134244.mat,1268426,1.268426,1,165.0,0.07137417677364957
64,20221018_134244.mat,1276386,1.276386,1,105.0,0.053444674660382885
65,20221018_134244.mat,1366732,1.366732,1,165.0,0.13066023156525813
66,20221018_134244.mat,1529116,1.529116,1,165.0,0.05578431674315274
67,20221018_134244.mat,1570508,1.570508,1,160.0,0.051394796236157975
68,20221018_134244.mat,1595383,1.595383,1,165.0,0.1471495736659234
69,20221018_134244.mat,1620855,1.620855,1,165.0,0.09248093329172179
70,20221018_134244.mat,1633591,1.633591,1,165.0,0.12068640587695462
71,20221018_134244.mat,1656874,1.656874,1,165.0,0.06655167990104115
72,20221018_134244.mat,1691898,1.691898,1,165.0,0.059009547545173055
73,20221018_134244.mat,1716773,1.716773,1,165.0,0.16828809653235546
74,20221018_134244.mat,1725529,1.725529,1,165.0,0.06590528863496455
75,20221018_134244.mat,1755379,1.755379,1,170.0,0.12771179576806457
76,20221018_134244.mat,1755578,1.755578,1,165.0,0.09591028192983196
77,20221018_134244.mat,1954379,1.954379,1,165.0,0.17412243377296635
78,20221018_134244.mat,1959951,1.959951,1,120.0,0.04842586343351964
79,20221018_134244.mat,1960150,1.96015,1,165.0,0.0817771914785257
80,20221018_134244.mat,1972289,1.972289,1,185.0,0.04165690778993485
81,20221018_134244.mat,1972488,1.972488,1,165.0,0.21751469252448147
82,20221018_134244.mat,1980448,1.980448,1,165.0,0.09286937063987027
83,20221018_134244.mat,2027611,2.027611,1,160.0,0.05962499574709076
84,20221018_134244.mat,2027810,2.02781,1,165.0,0.08283427738057787
85,20221018_134244.mat,2034178,2.034178,1,170.0,0.1371525724150739
86,20221018_134244.mat,2041143,2.041143,1,175.0,0.048837165658229674
87,20221018_134244.mat,2047909,2.047909,1,165.0,0.08146529954076662
88,20221018_134244.mat,2060645,2.060645,1,165.0,0.07036585771277709
89,20221018_134244.mat,2067411,2.067411,1,160.0,0.06397787298108287
90,20221018_134244.mat,2067610,2.06761,1,165.0,0.2800956272814874
91,20221018_134244.mat,2091092,2.091092,1,165.0,0.13557340727029568
92,20221018_134244.mat,2092883,2.092883,1,165.0,0.12543766562011502
93,20221018_134244.mat,2093480,2.09348,1,130.0,0.05265834654982386
94,20221018_134244.mat,2093679,2.093679,1,165.0,0.11132579329235456
95,20221018_134244.mat,2114176,2.114176,1,165.0,0.1374499713274577
96,20221018_134244.mat,2127509,2.127509,1,140.0,0.06798641498475723
97,20221018_134244.mat,2127708,2.127708,1,165.0,0.14658735217230393
98,20221018_134244.mat,2218651,2.218651,1,165.0,0.23162852477021018
99,20221018_134244.mat,2220243,2.220243,1,165.0,0.09443120239175797
100,20221018_134244.mat,2242730,2.24273,1,160.0,0.117068142371468
101,20221018_134244.mat,2242929,2.242929,1,165.0,0.11151741888402422
102,20221018_134244.mat,2246312,2.246312,1,160.0,0.25577038514913747
103,20221018_134244.mat,2246511,2.246511,1,170.0,0.08921381063709055
104,20221018_134244.mat,2247705,2.247705,1,165.0,0.05711269138969382
105,20221018_134244.mat,2252879,2.252879,1,165.0,0.1476629926562143
106,20221018_134244.mat,2253078,2.253078,1,170.0,0.06855531257603212
107,20221018_134244.mat,2259645,2.259645,1,165.0,0.18269399730648958
108,20221018_134244.mat,2272779,2.272779,1,165.0,0.13968988969408042
109,20221018_134244.mat,2286510,2.28651,1,165.0,0.1355364651975802
110,20221018_134244.mat,2302629,2.302629,1,345.0,0.16618234394468132
111,20221018_134244.mat,2364518,2.364518,1,165.0,0.07613599241179902
112,20221018_134244.mat,2399144,2.399144,1,165.0,0.09062112030421701
113,20221018_134244.mat,2426009,2.426009,1,165.0,0.08163725789265236
