event_id,file_name,start_sample,event_time_s,peak_rank,frequency_khz,magnitude
1,20221018_141952.mat,3370662,3.370662,1,165,0.0554893658240074
1,20221018_141952.mat,3370662,3.370662,2,110,0.036497029293241
1,20221018_141952.mat,3370662,3.370662,3,320,0.0203320968907773
2,20221018_141952.mat,3551951,3.551951,1,160,0.387354646282443
2,20221018_141952.mat,3551951,3.551951,2,110,0.16406703953377
2,20221018_141952.mat,3551951,3.551951,3,185,0.0541831984822894
3,20221018_141952.mat,3552150,3.55215,1,165,0.127003391364064
3,20221018_141952.mat,3552150,3.55215,2,115,0.0635194949563188
3,20221018_141952.mat,3552150,3.55215,3,260,0.0154651490136908
4,20221018_141952.mat,3573443,3.573443,1,165,0.0805819367029187
4,20221018_141952.mat,3573443,3.573443,2,125,0.0415546306109598
4,20221018_141952.mat,3573443,3.573443,3,345,0.0287904214545832
5,20221018_141952.mat,4424168,4.424168,1,165,0.0774927637264941
5,20221018_141952.mat,4424168,4.424168,2,130,0.0507013001974113
5,20221018_141952.mat,4424168,4.424168,3,100,0.0243710092189457
6,20221018_141952.mat,4979378,4.979378,1,165,0.0528168608931313
6,20221018_141952.mat,4979378,4.979378,2,80,0.0300922725663992
6,20221018_141952.mat,4979378,4.979378,3,130,0.024851490118396
7,20221018_141957.mat,19303,0.019303,1,165,0.0644648240895147
7,20221018_141957.mat,19303,0.019303,2,120,0.0391087985836725
7,20221018_141957.mat,19303,0.019303,3,445,0.020058722634919
8,20221018_141957.mat,31442,0.031442,1,155,0.0472750372498023
8,20221018_141957.mat,31442,0.031442,2,75,0.0377302074236574
8,20221018_141957.mat,31442,0.031442,3,120,0.036903543743516
9,20221018_141957.mat,39800,0.0398,1,170,0.0761138209743147
9,20221018_141957.mat,39800,0.0398,2,135,0.0268412506365226
9,20221018_141957.mat,39800,0.0398,3,105,0.0239845813345961
10,20221018_141957.mat,146265,0.146265,1,165,0.0662235314010792
10,20221018_141957.mat,146265,0.146265,2,120,0.0308938269012815
10,20221018_141957.mat,146265,0.146265,3,90,0.0273904326116683
11,20221018_141957.mat,337902,0.337902,1,165,0.0509787597347333
11,20221018_141957.mat,337902,0.337902,2,100,0.0332920065452112
11,20221018_141957.mat,337902,0.337902,3,125,0.024563766222561
12,20221018_141957.mat,373125,0.373125,1,165,0.124711938689279
12,20221018_141957.mat,373125,0.373125,2,100,0.0336477964725345
12,20221018_141957.mat,373125,0.373125,3,135,0.0333745943962744
13,20221018_141957.mat,425661,0.425661,1,170,0.0606276971046464
13,20221018_141957.mat,425661,0.425661,2,110,0.0299317541235842
13,20221018_141957.mat,425661,0.425661,3,475,0.0234158553053042
14,20221018_141957.mat,475212,0.475212,1,165,0.0876946889047902
14,20221018_141957.mat,475212,0.475212,2,195,0.0302339345914738
14,20221018_141957.mat,475212,0.475212,3,135,0.0224828482549684
15,20221018_141957.mat,547250,0.54725,1,165,0.0578024512457574
15,20221018_141957.mat,547250,0.54725,2,130,0.0323594068538507
15,20221018_141957.mat,547250,0.54725,3,55,0.0215467460205941
16,20221018_141957.mat,679784,0.679784,1,165,0.0861776206017811
16,20221018_141957.mat,679784,0.679784,2,130,0.044767909960199
16,20221018_141957.mat,679784,0.679784,3,100,0.0290246832807282
17,20221018_141957.mat,682371,0.682371,1,165,0.0731910795781488
17,20221018_141957.mat,682371,0.682371,2,130,0.0313749846817743
17,20221018_141957.mat,682371,0.682371,3,100,0.0219778388808194
18,20221018_141957.mat,735504,0.735504,1,165,0.0707527010444085
18,20221018_141957.mat,735504,0.735504,2,95,0.0407277174196539
