event_id,file_name,start_sample,event_time_s,peak_rank,frequency_khz,magnitude
1,20221018_115220.mat,25870,0.02587,1,235.0,0.028429477807482208
1,20221018_115220.mat,25870,0.02587,2,200.0,0.02764224367123848
1,20221018_115220.mat,25870,0.02587,3,120.0,0.02688273398292033
2,20221018_115220.mat,156016,0.156016,1,160.0,0.03402587106635915
2,20221018_115220.mat,156016,0.156016,2,200.0,0.028445259513284613
2,20221018_115220.mat,156016,0.156016,3,240.0,0.02718541901755497
3,20221018_115220.mat,386060,0.38606,1,205.0,0.03663856981316026
3,20221018_115220.mat,386060,0.38606,2,170.0,0.030320500183520106
3,20221018_115220.mat,386060,0.38606,3,260.0,0.02503293289332987
4,20221018_115220.mat,536106,0.536106,1,220.0,0.034386366654415655
4,20221018_115220.mat,536106,0.536106,2,180.0,0.025469612899430803
4,20221018_115220.mat,536106,0.536106,3,340.0,0.022361645333478366
5,20221018_115220.mat,696102,0.696102,1,230.0,0.02848008329270176
5,20221018_115220.mat,696102,0.696102,2,165.0,0.0282461633336439
5,20221018_115220.mat,696102,0.696102,3,90.0,0.026247404658247427
6,20221018_115220.mat,776299,0.776299,1,190.0,0.032725213210387856
6,20221018_115220.mat,776299,0.776299,2,225.0,0.02992732133036543
6,20221018_115220.mat,776299,0.776299,3,270.0,0.02706526594661977
7,20221018_115220.mat,1036392,1.036392,1,155.0,0.02926946966908585
7,20221018_115220.mat,1036392,1.036392,2,195.0,0.026412239366025804
7,20221018_115220.mat,1036392,1.036392,3,65.0,0.023045578398389673
8,20221018_115220.mat,1086341,1.086341,1,170.0,0.041003149080789
8,20221018_115220.mat,1086341,1.086341,2,240.0,0.025412410676501667
8,20221018_115220.mat,1086341,1.086341,3,210.0,0.025294986394468373
9,20221018_115220.mat,1136290,1.13629,1,155.0,0.03525631646696757
9,20221018_115220.mat,1136290,1.13629,2,210.0,0.026218766784591185
9,20221018_115220.mat,1136290,1.13629,3,100.0,0.02318905063039576
10,20221018_115220.mat,1266436,1.266436,1,165.0,0.04192572318164768
10,20221018_115220.mat,1266436,1.266436,2,105.0,0.02574470652637759
10,20221018_115220.mat,1266436,1.266436,3,225.0,0.024233492987631677
11,20221018_115220.mat,1456481,1.456481,1,160.0,0.03833503848314965
11,20221018_115220.mat,1456481,1.456481,2,260.0,0.026720751163067907
11,20221018_115220.mat,1456481,1.456481,3,225.0,0.026221379203060922
12,20221018_115220.mat,1666625,1.666625,1,160.0,0.03520337126230098
12,20221018_115220.mat,1666625,1.666625,2,260.0,0.032335898847610914
12,20221018_115220.mat,1666625,1.666625,3,330.0,0.026934603360551115
13,20221018_115220.mat,1816671,1.816671,1,170.0,0.03923864565844119
13,20221018_115220.mat,1816671,1.816671,2,225.0,0.025385672233337493
13,20221018_115220.mat,1816671,1.816671,3,130.0,0.023990931459067943
14,20221018_115220.mat,1866620,1.86662,1,185.0,0.03565409031582093
14,20221018_115220.mat,1866620,1.86662,2,230.0,0.02356633163921981
14,20221018_115220.mat,1866620,1.86662,3,125.0,0.022690715494936693
15,20221018_115220.mat,1916768,1.916768,1,150.0,0.030915158364638946
15,20221018_115220.mat,1916768,1.916768,2,90.0,0.028833151375332242
15,20221018_115220.mat,1916768,1.916768,3,340.0,0.028192928903820604
