event_index,time_s,peak_frequency_khz,peak_magnitude
1251570,250.314,165,8.86818032521218
1251849,250.3698,170,20.9896445681328
1252287,250.4574,315,5.11746023883234
1252288,250.4576,300,16.5520982837188
1252776,250.5552,170,9.72767947725057
1252985,250.597,300,5.97867694491054
1253009,250.6018,165,13.5296279329895
1253010,250.602,165,15.5112649929252
1253073,250.6146,165,100.952937359959
1253246,250.6492,165,21.7960428448122
1253248,250.6496,165,27.3660837696919
1253261,250.6522,165,44.8452703163094
1253333,250.6666,115,8.32222092416378
1254464,250.8928,170,9.33230449236337
1254465,250.893,165,28.7310463835237
1254562,250.9124,130,7.52648819854689
1254810,250.962,300,8.95386187964634
1255055,251.011,300,26.2299830983866
1255145,251.029,170,30.5279433815271
1255146,251.0292,165,41.1142800047266
1255148,251.0296,165,10.740044288644
1255152,251.0304,165,4.34733778729667
1256074,251.2148,165,10.7940392441798
1256083,251.2166,300,6.5973040949734
1256084,251.2168,170,138.994214087401
1256085,251.217,115,22.6877406867724
1256086,251.2172,120,8.49287790722769
1256422,251.2844,300,15.7793757711623
1256423,251.2846,240,4.77637449568594
1256703,251.3406,355,9.66263243308772
1256704,251.3408,180,8.09131466191664
1256705,251.341,170,168.116585979897
1256706,251.3412,185,173.984811309352
1256707,251.3414,180,31.6762151450461
1256708,251.3416,165,19.4606151937773
1258070,251.614,165,18.4744315274926
1258415,251.683,165,73.5627893689971
1258591,251.7182,165,7.8799308656451
1258639,251.7278,165,17.6252662795723
1259081,251.8162,140,11.2166433546299
1259082,251.8164,170,8.56828213078258
1259096,251.8192,195,2.79056954837496
1259097,251.8194,165,13.8218350407548
1259810,251.962,165,9.37646659567029
1260344,252.0688,160,9.97562016981488
1266719,253.3438,165,17.310965608926
1266888,253.3776,165,23.5628152197319
1266889,253.3778,165,14.1003926236863
1268831,253.7662,165,7.48837485620332
1268862,253.7724,165,9.36628496407544
1269510,253.902,300,7.75850970204561
1269895,253.979,160,10.161753674134
1269896,253.9792,165,14.4504378856794
1270750,254.15,170,90.8460730604946
1270751,254.1502,165,20.7699465321404
1271017,254.2034,300,5.8869479191537
1271091,254.2182,295,5.31687412918798
1271092,254.2184,300,20.3605619602227
1271093,254.2186,165,12.452970524121
1272108,254.4216,165,12.789604670275
